row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2018 > Giá gốc,Ngày 31 tháng 12 năm 2018 > Dự phòng,Ngày 31 tháng 12 năm 2018 > Giá trị thuần,Ngày 31 tháng 12 năm 2017 > Giá gốc,Ngày 31 tháng 12 năm 2017 > Dự phòng,Ngày 31 tháng 12 năm 2017 > Giá trị thuần,numeric__Ngày 31 tháng 12 năm 2018 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2018 > Dự phòng,numeric__Ngày 31 tháng 12 năm 2018 > Giá trị thuần,numeric__Ngày 31 tháng 12 năm 2017 > Giá gốc,numeric__Ngày 31 tháng 12 năm 2017 > Dự phòng,numeric__Ngày 31 tháng 12 năm 2017 > Giá trị thuần
Dự án Tháp Tài chínhQuốc tế (IFT),Dự án Tháp Tài chínhQuốc tế (IFT),Dự án Tháp Tài chínhQuốc tế (IFT),118.937.361.454,-,118.937.361.454,118.937.361.454,-,118.937.361.454,118937361454.0,,118937361454.0,118937361454.0,,118937361454.0
Công ty Cổ phầnNhiệt điện Hải Phòng,Công ty Cổ phầnNhiệt điện Hải Phòng,Công ty Cổ phầnNhiệt điện Hải Phòng,125.000.000.000,(500.000.000),124.500.000.000,125.000.000.000,-,125.000.000.000,125000000000.0,-500000000.0,124500000000.0,125000000000.0,,125000000000.0
Công ty Cổ phần Dịchvụ Giải trí Hà Nội,Công ty Cổ phần Dịchvụ Giải trí Hà Nội,Công ty Cổ phần Dịchvụ Giải trí Hà Nội,18.330.750.000,(3.930.750.000),14.400.000.000,18.330.750.000,-,18.330.750.000,18330750000.0,-3930750000.0,14400000000.0,18330750000.0,,18330750000.0
Công ty Cổ phần Thủyđiện Bắc Hà,Công ty Cổ phần Thủyđiện Bắc Hà,Công ty Cổ phần Thủyđiện Bắc Hà,75.953.620.000,(24.904.963.250),51.048.656.750,75.000.000.000,(27.810.000.000),47.190.000.000,75953620000.0,-24904963250.0,51048656750.0,75000000000.0,-27810000000.0,47190000000.0
Công ty Cổ phần Vậntải biển Hải Âu,Công ty Cổ phần Vậntải biển Hải Âu,Công ty Cổ phần Vậntải biển Hải Âu,4.410.000.000,(3.704.400.000),705.600.000,4.410.000.000,(3.704.400.000),705.600.000,4410000000.0,-3704400000.0,705600000.0,4410000000.0,-3704400000.0,705600000.0
Khác,Khác,Khác,25.211.629.767,(2.956.053.973),22.255.575.794,25.211.629.767,(544.551.786),24.667.077.981,25211629767.0,-2956053973.0,22255575794.0,25211629767.0,-544551786.0,24667077981.0
,,,367.843.361.221,(35.996.167.223),331.847.193.998,366.889.741.221,(32.058.951.786),334.830.789.435,367843361221.0,-35996167223.0,331847193998.0,366889741221.0,-32058951786.0,334830789435.0
