row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Ngày 31 tháng12 năm 2018VND,Ngày 31 tháng12 năm 2017VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2018VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2017VND,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,43.878.771.738,52.939.546.439,(9.060.774.701),52.995.496,43878771738.0,52939546439.0,-9060774701.0,52995496.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(1.470.074.791),(1.284.976.011),(185.098.780),(1.284.976.011),-1470074791.0,-1284976011.0,-185098780.0,-1284976011.0
Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,(9.245.873.481),(1.231.980.515),,,-9245873481.0,-1231980515.0
