row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2017VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2017VND
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,2.891.108.179.149,1.728.980.417.978,2891108179149.0,1728980417978.0
"Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu","Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu","Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu",2.803.911.249.687,3.193.575.909.090,2803911249687.0,3193575909090.0
Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,158.254.407.174,131.858.784.489,158254407174.0,131858784489.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,125.678.459.814,142.847.655.631,125678459814.0,142847655631.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,24.643.186.775,14.992.983.714,24643186775.0,14992983714.0
"Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán",2.870.007.823.240,423.613.582.593,2870007823240.0,423613582593.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,170.195.648.514,122.822.485.528,170195648514.0,122822485528.0
,,,9.043.798.954.353,5.758.691.819.023,9043798954353.0,5758691819023.0
