row_label_raw,row_label_full,Đoanh thu phí bảo hiểm tăng do hạch toán bổ sung phí bảo hiểm định kỳ,1.076.159.722,numeric__1.076.159.722
Thu nhập khác tăng do hạch toán bổ sung một số khoản phải trả khác lâu năm,Thu nhập khác tăng do hạch toán bổ sung một số khoản phải trả khác lâu năm,Thu nhập khác tăng do hạch toán bổ sung một số khoản phải trả khác lâu năm,201.870.917,201870917.0
"Tổng chi hoạt động kinh doanh bảo hiểm giảm do giảm chi bồi thường, giảm chi phí dự phòng bồi thường và hạch toán bổ sung phần thu đời nhà tái bảo hiểm","Tổng chi hoạt động kinh doanh bảo hiểm giảm do giảm chi bồi thường, giảm chi phí dự phòng bồi thường và hạch toán bổ sung phần thu đời nhà tái bảo hiểm","Tổng chi hoạt động kinh doanh bảo hiểm giảm do giảm chi bồi thường, giảm chi phí dự phòng bồi thường và hạch toán bổ sung phần thu đời nhà tái bảo hiểm",9.956.170.502,9956170502.0
Chi phí quản lý doanh nghiệp tăng do hạch toán bổ sung chi phí dự phòng phải thu khó đòi và thuế môn bài,Chi phí quản lý doanh nghiệp tăng do hạch toán bổ sung chi phí dự phòng phải thu khó đòi và thuế môn bài,Chi phí quản lý doanh nghiệp tăng do hạch toán bổ sung chi phí dự phòng phải thu khó đòi và thuế môn bài,(243.700.000),-243700000.0
Chi phí thuế thu nhập hiện hành tăng do chênh lệch từ kết quả kiểm toán,Chi phí thuế thu nhập hiện hành tăng do chênh lệch từ kết quả kiểm toán,Chi phí thuế thu nhập hiện hành tăng do chênh lệch từ kết quả kiểm toán,(3.482.148.205),-3482148205.0
Điều chỉnh tăng phải thu lại hoa hồng năm 2016,Điều chỉnh tăng phải thu lại hoa hồng năm 2016,Điều chỉnh tăng phải thu lại hoa hồng năm 2016,76.464.000,76464000.0
Điều chỉnh các khoản thuế truy thu năm 2016 theo Kết luận của Thanh tra Thuế,Điều chỉnh các khoản thuế truy thu năm 2016 theo Kết luận của Thanh tra Thuế,Điều chỉnh các khoản thuế truy thu năm 2016 theo Kết luận của Thanh tra Thuế,(14.160.919.022),-14160919022.0
,,,(6.576.102.086),-6576102086.0
