row_label_raw,row_label_full,[4] Nợ dài hạn giảm do:,VND,numeric__VND
Điều chỉnh giảm Dự phòng bồi thường,Điều chỉnh giảm Dự phòng bồi thường,Điều chỉnh giảm Dự phòng bồi thường,(785.671.015),-785671015.0
,,,(785.671.015),-785671015.0
