row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018VND,Ngày 31 tháng 12năm 2017VND,numeric__Ngày 31 tháng 12năm 2018VND,numeric__Ngày 31 tháng 12năm 2017VND
Ăn chỉ,Ăn chỉ,Ăn chỉ,33.487.867.114,36.215.765.874,33487867114.0,36215765874.0
"Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm",27.108.824.006,19.362.948.855,27108824006.0,19362948855.0
"Thiết bị, dụng cụ","Thiết bị, dụng cụ","Thiết bị, dụng cụ",1.707.486.906,1.233.159.577,1707486906.0,1233159577.0
Hàng tồn kho tại BVInvest (*),Hàng tồn kho tại BVInvest (*),Hàng tồn kho tại BVInvest (*),86.767.747.260,87.760.532.050,86767747260.0,87760532050.0
Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,149.071.925.286,144.572.406.356,149071925286.0,144572406356.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,-,-,,
Giá trị thuần của hàng tồn kho,Dự phòng giảm giá hàng tồn kho > Giá trị thuần của hàng tồn kho,Giá trị thuần của hàng tồn kho,149.071.925.286,144.572.406.356,149071925286.0,144572406356.0
