row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017 (trình bày lại),numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2017 (trình bày lại)
31,31,31,Trích dự phòng dao động lớn,,(72.518.203.686),(128.408.224.424),,,-72518203686.0,-128408224424.0
32,32,32,Chi khác hoạt động kinh doanh bảo hiểm (32 = 33 + 39 + 40),,(6.262.352.176.596),(5.735.492.296.789),,,-6262352176596.0,-5735492296789.0
33,33,33,Chi khác hoạt động bảo hiểm gốc (33 = 34 + 35 + 36 + 37 + 38),,(6.185.143.418.471),(5.533.326.146.378),,,-6185143418471.0,-5533326146378.0
34,34,34,Chi hoa hồng,,(2.782.009.417.870),(2.467.269.614.939),,,-2782009417870.0,-2467269614939.0
35,35,35,Chi để phòng hạn chế tổn thất,,(67.537.918.847),(85.018.112.840),,,-67537918847.0,-85018112840.0
36,36,36,"Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác",,(125.620.112.096),(116.978.158.028),,,-125620112096.0,-116978158028.0
37,37,37,Chi phí bán hàng,28,(1.697.627.352.951),(1.508.451.570.287),,28.0,-1697627352951.0,-1508451570287.0
38,38,38,Chi khác hoạt động kinh doanh bảo hiểm,29,(1.512.348.616.707),(1.355.608.690.284),,29.0,-1512348616707.0,-1355608690284.0
39,39,39,Chi nhận tái bảo hiểm khác,,(325.991.448),(1.051.404.615),,,-325991448.0,-1051404615.0
40,40,40,Chi nhượng tái bảo hiểm khác,,(76.882.766.677),(201.114.745.796),,,-76882766677.0,-201114745796.0
41,41,41,Tổng chi trực tiếp hoạt động kinh doanh bảo hiểm (41 = 29 + 30 + 31 + 32),,(31.702.938.712.570),(23.496.230.876.379),,,-31702938712570.0,-23496230876379.0
42,42,42,Lợi nhuận gộp hoạt động kinh doanh bảo hiểm (42 = 15 + 41),,(2.637.128.507.991),546.930.125.370,,,-2637128507991.0,546930125370.0
43.1,43.1,43.1,Doanh thu hoạt động khác,,325.992.502.879,382.453.040.570,,,325992502879.0,382453040570.0
43.2,43.2,43.2,Chi phí hoạt động khác,,(299.188.958.939),(314.630.128.002),,,-299188958939.0,-314630128002.0
43,43,43,Thu nhập thuần từ các hoạt động khác (43 = 43.1 + 43.2),30,26.803.543.940,67.822.912.568,,30.0,26803543940.0,67822912568.0
44.1,44.1,44.1,Doanh thu hoạt động tài chính,31.1,9.043.798.954.353,5.758.691.819.023,,311.0,9043798954353.0,5758691819023.0
44.2,44.2,44.2,Chi phí hoạt động tài chính,31.2,(1.703.916.989.203),(1.420.797.149.598),,312.0,-1703916989203.0,-1420797149598.0
44,44,44,Lợi nhuận hoạt động tài chính (44 = 44.1 + 44.2),,7.339.881.965.150,4.337.894.669.425,,,7339881965150.0,4337894669425.0
45,45,45,"Phần lợi nhuận trong công ty liên kết, đơn vị kinh doanh đồng kiểm soát",14.3.1,101.482.739.886,120.920.690.801,,1431.0,101482739886.0,120920690801.0
46,46,46,Chi phí quản lý doanh nghiệp,32,(3.456.342.443.363),(3.147.748.247.029),,32.0,-3456342443363.0,-3147748247029.0
47.1,47.1,47.1,Thu nhập khác,,31.025.680.133,23.806.845.179,,,31025680133.0,23806845179.0
47.2,47.2,47.2,Chi phí khác,,(10.168.147.968),(4.893.901.846),,,-10168147968.0,-4893901846.0
47,47,47,Lợi nhuận khác (47 = 47.1 + 47.2),33,20.857.532.165,18.912.943.333,,33.0,20857532165.0,18912943333.0
