row_label_raw,row_label_full,col_0,Bảo hiểm nhân thọ VND,Bảo hiểm phi nhân thọ VND,Tổng cộng VND,numeric__Bảo hiểm nhân thọ VND,numeric__Bảo hiểm phi nhân thọ VND,numeric__Tổng cộng VND
Ngày 01/01/2018,Ngày 01/01/2018,Ngày 01/01/2018,-,518.158.616.567,518.158.616.567,,518158616567.0,518158616567.0
Phát sinh trong năm,Phát sinh trong năm,Phát sinh trong năm,1.733.379.580.660,1.134.001.107.533,2.867.380.688.193,1733379580660.0,1134001107533.0,2867380688193.0
Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(1.733.379.580.660),(1.048.629.837.210),(2.782.009.417.870),-1733379580660.0,-1048629837210.0,-2782009417870.0
Ngày 31/12/2018,Ngày 31/12/2018,Ngày 31/12/2018,-,603.529.886.890,603.529.886.890,,603529886890.0,603529886890.0
