row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2017(trình bày lại),numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Ngày 31 tháng 12 năm 2018,numeric__Ngày 31 tháng 12 năm 2017(trình bày lại)
200,200,200,B. TÀI SẢN DÀI HẠN,,43.835.151.573.097,46.439.507.429.452,,,43835151573097.0,46439507429452.0
210,210,210,I. Các khoản phải thu dài hạn,6.2,69.879.959.987,75.859.298.354,,62.0,69879959987.0,75859298354.0
216,216,216,1. Phải thu dài hạn khác,,69.879.959.987,75.859.298.354,,,69879959987.0,75859298354.0
220,220,220,II. Tài sản cố định,,1.663.485.801.189,1.657.410.869.307,,,1663485801189.0,1657410869307.0
221,221,221,1. Tài sản cố định hữu hình,10,901.149.050.918,844.838.908.301,,10.0,901149050918.0,844838908301.0
222,222,222,Nguyên giá,,2.125.104.214.371,1.973.497.123.780,,,2125104214371.0,1973497123780.0
223,223,223,Giá trị hao mòn luỹ kế,,(1.223.955.163.453),(1.128.658.215.479),,,-1223955163453.0,-1128658215479.0
227,227,227,2. Tài sản cố định vô hình,11,762.336.750.271,812.571.961.006,,11.0,762336750271.0,812571961006.0
228,228,228,Nguyên giá,,1.143.005.020.210,1.151.467.720.071,,,1143005020210.0,1151467720071.0
229,229,229,Giá trị hao mòn luỹ kế,,(380.668.269.939),(338.895.759.065),,,-380668269939.0,-338895759065.0
230,230,230,III. Bất động sản đầu tư,12,45.388.992.000,45.388.992.000,,12.0,45388992000.0,45388992000.0
240,240,240,IV. Tài sản dở dang dài hạn,,628.884.074.151,445.366.772.989,,,628884074151.0,445366772989.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,13,628.884.074.151,445.366.772.989,,13.0,628884074151.0,445366772989.0
250,250,250,V. Đầu tư tài chính dài hạn,,40.997.386.093.646,43.820.854.114.286,,,40997386093646.0,43820854114286.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",14.3.1,2.627.105.701.528,2.921.475.367.471,,1431.0,2627105701528.0,2921475367471.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,14.3.2,367.843.361.221,366.889.741.221,,1432.0,367843361221.0,366889741221.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,14.3.2,(35.996.167.223),(32.058.951.786),,1432.0,-35996167223.0,-32058951786.0
255,255,255,4. Đầu tư nằm giữ đến ngày đáo hạn,14.2,38.038.433.198.120,40.564.547.957.380,,142.0,38038433198120.0,40564547957380.0
260,260,260,VI. Tài sản dài hạn khác,,430.126.652.124,394.627.382.516,,,430126652124.0,394627382516.0
261,261,261,1. Chi phí trả trước dài hạn,9,358.928.028.251,329.934.675.506,,9.0,358928028251.0,329934675506.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,16.2.1,43.878.771.738,52.939.546.439,,1621.0,43878771738.0,52939546439.0
268,268,268,3. Tài sản dài hạn khác,,27.319.852.135,11.753.160.571,,,27319852135.0,11753160571.0
270,270,270,TỔNG CỘNG TÀI SẢN,,113.154.728.758.546,91.391.517.260.954,,,113154728758546.0,91391517260954.0
