row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",6.712.074.538.236,8.409.346.041.163,6712074538236.0,8409346041163.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,167.782.363.115,304.961.230.723,167782363115.0,304961230723.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.311.419.640.837,1.420.661.498.579,1311419640837.0,1420661498579.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,930.630.747.387,982.810.003.809,930630747387.0,982810003809.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,128.767.150.637,57.873.814.956,128767150637.0,57873814956.0
,,,9.250.674.440.212,11.175.652.589.230,9250674440212.0,11175652589230.0
