row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Số đầu kỳ,Số đầu kỳ,Số đầu kỳ,682.492.396.095,493.051.547.454,682492396095.0,493051547454.0
Trích lập dự phòng bổ sung trong kỳ,Trích lập dự phòng bổ sung trong kỳ,Trích lập dự phòng bổ sung trong kỳ,437.567.101.949,593.228.560.690,437567101949.0,593228560690.0
(Hoàn nhập) dự phòng,(Hoàn nhập) dự phòng,(Hoàn nhập) dự phòng,(21.348.318.499),(39.779.719.976),-21348318499.0,-39779719976.0
Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,(703.935.873.630),(364.007.992.073),-703935873630.0,-364007992073.0
Số cuối kỳ,Số cuối kỳ,Số cuối kỳ,394.775.305.915,682.492.396.095,394775305915.0,682492396095.0
