row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế kỳ hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế kỳ hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế kỳ hiện hành,62.303.426.392,99.866.341.978,62303426392.0,99866341978.0
Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các kỳ trước vào chi phí thuế thu nhập hiện hành kỳ này,-,51.140.766,,51140766.0
,,,62.303.426.392,99.917.482.744,62303426392.0,99917482744.0
