row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Từ ngày 01/01/2018đến ngày 30/6/2018(Trước điều chỉnh),Điều chỉnh hỏi tố,Từ ngày 01/01/2018đến ngày 30/6/2018(Sau điều chỉnh),numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trước điều chỉnh),numeric__Điều chỉnh hỏi tố,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Sau điều chỉnh)
1.,1.,1.,Lợi nhuận trước thuế,01,2.030.806.742.147,244.071.866.274,2.274.878.608.421,,1.0,2030806742147.0,244071866274.0,2274878608421.0
2.,2.,2.,Khẩu hao tài sản cố định,02,1.420.581.740.188,79.758.391,1.420.661.498.579,,2.0,1420581740188.0,79758391.0,1420661498579.0
3.,3.,3.,Các khoản dự phòng,03,377.680.334.671,(246.693.619.012),130.986.715.659,,3.0,377680334671.0,-246693619012.0,130986715659.0
4.,4.,4.,Chỉ phí lãi vay,06,439.734.758.538,(1.186.599.565),438.548.158.973,,6.0,439734758538.0,-1186599565.0,438548158973.0
5.,5.,5.,Thay đổi các khoản phải thu,09,(2.290.087.965.901),(4.475.046.793),(2.294.563.012.694),,9.0,-2290087965901.0,-4475046793.0,-2294563012694.0
6.,6.,6.,Thay đổi hàng tôn kho,10,(157.351.124.274),(209.973.748),(157.561.098.022),,10.0,-157351124274.0,-209973748.0,-157561098022.0
,,,"Thay đổi các khoản phải trả (Không kế lãivay phải trả, thuê thu nhập doanh nghiệpphải nộp)",11,1.472.403.678.170,17.967.122.063,1.490.370.800.233,,11.0,1472403678170.0,17967122063.0,1490370800233.0
8.,8.,8.,Thay đổi chỉ phí trả trước,12,14.331.558.338,(9.553.507.610),4.778.050.728,,12.0,14331558338.0,-9553507610.0,4778050728.0
