row_label_raw,row_label_full,col_0,Từ ngày 01/7/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại),numeric__Từ ngày 01/7/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 30/6/2018(Trình bày lại)
,,,VND,VND,,
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,87.066.888.474,149.617.482.907,87066888474.0,149617482907.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,10.606.950.877,9.523.202.370,10606950877.0,9523202370.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,7.214.149.033,10.942.791.257,7214149033.0,10942791257.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,61.542.714.108,25.332.660.810,61542714108.0,25332660810.0
Chi phí quản lý khác,Chi phí quản lý khác,Chi phí quản lý khác,81.608.232.973,62.842.211.271,81608232973.0,62842211271.0
,,,248.038.935.465,258.258.348.615,248038935465.0,258258348615.0
