row_label_raw,row_label_full,col_0,31/12/2018,01/7/2018,numeric__31/12/2018,numeric__01/7/2018
,,,VND,VND,,
Người mua trả tiên trước,Người mua trả tiên trước,Người mua trả tiên trước,1.709.615.000,1.709.615.000,1709615000.0,1709615000.0
Trường Cao đẳng Nghề Dầu khí,Trường Cao đẳng Nghề Dầu khí,Trường Cao đẳng Nghề Dầu khí,1.709.615.000,1.709.615.000,1709615000.0,1709615000.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,629.833.197.124,655.112.330.756,629833197124.0,655112330756.0
Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Vận chuyển khí Đông Nam Bộ,Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Vận chuyển khí Đông Nam Bộ,Chi nhánh Tổng Công ty Khí Việt Nam - Công ty Cổ phần - Công ty Vận chuyển khí Đông Nam Bộ,629.833.197.124,655.112.330.756,629833197124.0,655112330756.0
Phải trả khác,Phải trả khác,Phải trả khác,2.154.550.281.831,2.154.620.133.101,2154550281831.0,2154620133101.0
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,2.130.275.290.623,2.130.275.290.623,2130275290623.0,2130275290623.0
Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,Ban Quản lý Dự án Điện lực Dầu khí Vũng Áng - Quảng Trạch,22.798.636.733,24.344.842.478,22798636733.0,24344842478.0
Tổng Công ty Dung dịch Khoan và Hóa phẩm Dầu khí - Công ty Cổ phần,Tổng Công ty Dung dịch Khoan và Hóa phẩm Dầu khí - Công ty Cổ phần,Tổng Công ty Dung dịch Khoan và Hóa phẩm Dầu khí - Công ty Cổ phần,995.036.000,-,995036000.0,
Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,361.797.500,-,361797500.0,
Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,Viện Dầu khí Việt Nam,119.520.975,-,119520975.0,
Vay,Vay,Vay,1.698.582.026.086,1.783.511.126.086,1698582026086.0,1783511126086.0
Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,Ngân hàng Thương mại Cổ phần Đại chúng Việt Nam,1.698.582.026.086,1.783.511.126.086,1698582026086.0,1783511126086.0
