row_label_raw,row_label_full,Bên liên quan,Mỗi quan hệ,numeric__Mỗi quan hệ
Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,Công ty mẹ,
Công ty Cố phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Công ty Cố phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Công ty Cố phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,Công ty con,
Công ty Cố phần Điện lực Dầu khí Nhơn Trạch 2,Công ty Cố phần Điện lực Dầu khí Nhơn Trạch 2,Công ty Cố phần Điện lực Dầu khí Nhơn Trạch 2,Công ty con,
Công ty Cố phần Thủy điện Đakđrinh,Công ty Cố phần Thủy điện Đakđrinh,Công ty Cố phần Thủy điện Đakđrinh,Công ty con,
Công ty Cố phần Máy - Thiết bị Dầu khí,Công ty Cố phần Máy - Thiết bị Dầu khí,Công ty Cố phần Máy - Thiết bị Dầu khí,Công ty con,
Các Tổng Công ty/Công ty khác,Các Tổng Công ty/Công ty khác,Các Tổng Công ty/Công ty khác,Cùng Tập đoàn,
