row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,VND,VND,,
Chi phí thuế thu nhập doanh nghiệp hiện hành tại Công ty mẹ,Chi phí thuế thu nhập doanh nghiệp hiện hành tại Công ty mẹ,Chi phí thuế thu nhập doanh nghiệp hiện hành tại Công ty mẹ,209.951.395,423.004.259,209951395.0,423004259.0
Chi phí thuế thu nhập doanh nghiệp hiện hành tại các Công ty con,Chi phí thuế thu nhập doanh nghiệp hiện hành tại các Công ty con,Chi phí thuế thu nhập doanh nghiệp hiện hành tại các Công ty con,5.779.895.337,5.660.504.969,5779895337.0,5660504969.0
,,,5.989.846.732,6.083.509.228,5989846732.0,6083509228.0
38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠIa) Tài sản thuế thu nhập hoãn lại,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠIa) Tài sản thuế thu nhập hoãn lại,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠIa) Tài sản thuế thu nhập hoãn lại,,,,
,,,31/12/2015,01/01/2015,,
,,,VND,VND,,
- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠIa) Tài sản thuế thu nhập hoãn lại > - Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,381.944.995,270.916.275,381944995.0,270916275.0
Tài sản thuế thu nhập hoãn lại,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠIa) Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,381.944.995,270.916.275,381944995.0,270916275.0
b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,,,,
,,,31/12/2015,01/01/2015,,
,,,VND,VND,,
- Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,b) Thuế thu nhập hoãn lại phải trả > - Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,- Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,2.431.480.488,7.126.362.240,2431480488.0,7126362240.0
Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,2.431.480.488,7.126.362.240,2431480488.0,7126362240.0
c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,,,,
,,,Năm 2015,Năm 2014,,
,,,VND,VND,,
- Chênh lệch tạm thời phải chịu thuế,c) Chi phí thuế TNDN hoãn lại > - Chênh lệch tạm thời phải chịu thuế,- Chênh lệch tạm thời phải chịu thuế,2.431.480.488,144.766.174,2431480488.0,144766174.0
- Hoàn nhập tài sản thuế thu nhập hoãn lại,c) Chi phí thuế TNDN hoãn lại > - Hoàn nhập tài sản thuế thu nhập hoãn lại,- Hoàn nhập tài sản thuế thu nhập hoãn lại,-,30.045.910,,30045910.0
- Chênh lệch tạm thời được khấu trừ,c) Chi phí thuế TNDN hoãn lại > - Chênh lệch tạm thời được khấu trừ,- Chênh lệch tạm thời được khấu trừ,(111.028.720),-,-111028720.0,
- Hoàn nhập thuế thu nhập hoãn lại phải trả,c) Chi phí thuế TNDN hoãn lại > - Hoàn nhập thuế thu nhập hoãn lại phải trả,- Hoàn nhập thuế thu nhập hoãn lại phải trả,(105.749.705),(39.016.469),-105749705.0,-39016469.0
,,,2.214.702.063,135.795.615,2214702063.0,135795615.0
