row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",4.336.685.128,7.432.710.020,4336685128.0,7432710020.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,92.031.533.267,77.211.520.234,92031533267.0,77211520234.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,8.355.632.348,13.142.282.322,8355632348.0,13142282322.0
Chi phí/hoàn nhập dự phòng,Chi phí/hoàn nhập dự phòng,Chi phí/hoàn nhập dự phòng,13.651.194.060,(3.733.927.947),13651194060.0,-3733927947.0
"Thuế, phí, và lệ phí","Thuế, phí, và lệ phí","Thuế, phí, và lệ phí",10.542.320.852,7.469.469.601,10542320852.0,7469469601.0
Trích lập dự phòng lao động đôi du khi cố phần hóa,Trích lập dự phòng lao động đôi du khi cố phần hóa,Trích lập dự phòng lao động đôi du khi cố phần hóa,5.763.215.667,-,5763215667.0,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,20.595.561.006,19.638.190.231,20595561006.0,19638190231.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,30.003.024.453,43.319.773.720,30003024453.0,43319773720.0
,,,185.279.166.781,164.480.018.181,185279166781.0,164480018181.0
