row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
,,,VND,VND,,
"Thu nhập từ nhượng bán, thanh lý tài sản cố định","Thu nhập từ nhượng bán, thanh lý tài sản cố định","Thu nhập từ nhượng bán, thanh lý tài sản cố định",2.653.313.612,29.540.013.381,2653313612.0,29540013381.0
Phạt do vi phạm hợp đồng,Phạt do vi phạm hợp đồng,Phạt do vi phạm hợp đồng,385.278.951,631.907.374,385278951.0,631907374.0
"Thu nhập từ bán phê liệu, hàng tồn kho kém phẩm chất","Thu nhập từ bán phê liệu, hàng tồn kho kém phẩm chất","Thu nhập từ bán phê liệu, hàng tồn kho kém phẩm chất",1.783.533.086,-,1783533086.0,
Thu từ các khoản nợ khó đòi đã xử lý xóa số,Thu từ các khoản nợ khó đòi đã xử lý xóa số,Thu từ các khoản nợ khó đòi đã xử lý xóa số,842.650.094,-,842650094.0,
Thu nhập từ lãi vay phải trả được miễn của Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,Thu nhập từ lãi vay phải trả được miễn của Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,Thu nhập từ lãi vay phải trả được miễn của Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,-,2.468.644.667,,2468644667.0
"Cho thuê nhà, thuê đất, ki ôt","Cho thuê nhà, thuê đất, ki ôt","Cho thuê nhà, thuê đất, ki ôt",337.674.222,273.189.447,337674222.0,273189447.0
"Thu từ khoản xưởng, khoản đất, khoản vườn uơm","Thu từ khoản xưởng, khoản đất, khoản vườn uơm","Thu từ khoản xưởng, khoản đất, khoản vườn uơm",546.956.176,590.108.826,546956176.0,590108826.0
"Dự án giống, bảo vệ rừng (Nhà nước hỗ trợ) - Cty CP Giống lâm nghiệp vùng Nam bộ","Dự án giống, bảo vệ rừng (Nhà nước hỗ trợ) - Cty CP Giống lâm nghiệp vùng Nam bộ","Dự án giống, bảo vệ rừng (Nhà nước hỗ trợ) - Cty CP Giống lâm nghiệp vùng Nam bộ",938.116.000,2.092.390.223,938116000.0,2092390223.0
Thu nhập từ cung cấp cây giống cho nông dân Hà Tĩnh,Thu nhập từ cung cấp cây giống cho nông dân Hà Tĩnh,Thu nhập từ cung cấp cây giống cho nông dân Hà Tĩnh,-,425.400.000,,425400000.0
Xử lý công nợ cũ không phải trả,Xử lý công nợ cũ không phải trả,Xử lý công nợ cũ không phải trả,424.286.482,3.512.163.342,424286482.0,3512163342.0
"Tiền bồi thường hỗ trợ, đến bù","Tiền bồi thường hỗ trợ, đến bù","Tiền bồi thường hỗ trợ, đến bù",1.842.854.720,223.588.026,1842854720.0,223588026.0
Thu nhập từ chuyển nhượng dự án nhà máy sản xuất chế biến lâm sản và đảm gỗ nguyên liệu giấy Vinafor Ba Tơ,Thu nhập từ chuyển nhượng dự án nhà máy sản xuất chế biến lâm sản và đảm gỗ nguyên liệu giấy Vinafor Ba Tơ,Thu nhập từ chuyển nhượng dự án nhà máy sản xuất chế biến lâm sản và đảm gỗ nguyên liệu giấy Vinafor Ba Tơ,-,500.000.000,,500000000.0
Thu nhập từ Công ty TNHH sản xuất NL giấy Việt Nhật Vũng Áng hỗ trợ xây dựng vườn uơm,Thu nhập từ Công ty TNHH sản xuất NL giấy Việt Nhật Vũng Áng hỗ trợ xây dựng vườn uơm,Thu nhập từ Công ty TNHH sản xuất NL giấy Việt Nhật Vũng Áng hỗ trợ xây dựng vườn uơm,-,410.400.000,,410400000.0
Thu nhập từ tiền nộp sản phẩm tự trồng trên đất rừng lấn chiếm,Thu nhập từ tiền nộp sản phẩm tự trồng trên đất rừng lấn chiếm,Thu nhập từ tiền nộp sản phẩm tự trồng trên đất rừng lấn chiếm,280.523.800,439.917.207,280523800.0,439917207.0
Thu nhập từ tiền thuê không phải nộp,Thu nhập từ tiền thuê không phải nộp,Thu nhập từ tiền thuê không phải nộp,-,1.105.441.147,,1105441147.0
Thu nhập từ bán thông nhựa gãy đồ,Thu nhập từ bán thông nhựa gãy đồ,Thu nhập từ bán thông nhựa gãy đồ,-,2.541.389.000,,2541389000.0
Xử lý nợ vay phải trả Ngân hàng Ngoại thương Hà Tĩnh từ trước cổ phần hóa,Xử lý nợ vay phải trả Ngân hàng Ngoại thương Hà Tĩnh từ trước cổ phần hóa,Xử lý nợ vay phải trả Ngân hàng Ngoại thương Hà Tĩnh từ trước cổ phần hóa,5.556.185.469,-,5556185469.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,6.097.156.448,11.107.187.315,6097156448.0,11107187315.0
,,,21.688.529.060,55.861.739.955,21688529060.0,55861739955.0
