row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2015,01/01/2015,numeric__Môi quan hệ,numeric__31/12/2015,numeric__01/01/2015
,,,Môi quan hệ,VND,VND,,,
Phải thu ngắn hạn khách hàng,Phải thu ngắn hạn khách hàng,Phải thu ngắn hạn khách hàng,,27.080.160.970,13.007.917.467,,27080160970.0,13007917467.0
Công ty TNHH SX Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH SX Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH SX Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty liên kết,12.581.416.202,12.882.541.582,,12581416202.0,12882541582.0
Công ty TNHH Việt Nhật chế biến gỗ và đảm gỗ Dung Quát,Công ty TNHH Việt Nhật chế biến gỗ và đảm gỗ Dung Quát,Công ty TNHH Việt Nhật chế biến gỗ và đảm gỗ Dung Quát,Công ty liên kết,9.707.464.000,-,,9707464000.0,
Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,Công ty liên kết,4.677.455.544,-,,4677455544.0,
Công ty TNHH YAMAHA MOTOR Việt Nam,Công ty TNHH YAMAHA MOTOR Việt Nam,Công ty TNHH YAMAHA MOTOR Việt Nam,Công ty liên kết,113.825.224,125.375.885,,113825224.0,125375885.0
Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,,523.934.621,857.845.400,,523934621.0,857845400.0
Công ty CP Xuất nhập khẩu Lâm nông sản Sài Gòn,Công ty CP Xuất nhập khẩu Lâm nông sản Sài Gòn,Công ty CP Xuất nhập khẩu Lâm nông sản Sài Gòn,Công ty liên kết,36.000.000,-,,36000000.0,
Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội,Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội,Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội,Công ty liên kết,487.934.621,857.845.400,,487934621.0,857845400.0
