row_label_raw,row_label_full,"Phải thu khách hàng, phải thu khác",282.215.910.981,(18.055.817.397),288.710.507.253,(18.440.000.475),numeric__282.215.910.981,numeric__(18.055.817.397),numeric__288.710.507.253,numeric__(18.440.000.475)
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,97.413.039.900,-,84.254.948.000,-,97413039900.0,,84254948000.0,
Đầu tư ngắn hạn,Đầu tư ngắn hạn,Đầu tư ngắn hạn,1.073.390.507.914,-,1.004.642.155.000,-,1073390507914.0,,1004642155000.0,
Đầu tư dài hạn,Đầu tư dài hạn,Đầu tư dài hạn,25.026.087.316,(172.957.097),29.006.465.581,(4.210.291.765),25026087316.0,-172957097.0,29006465581.0,-4210291765.0
,,,1.752.957.742.211,(18.228.774.494),1.506.874.050.234,(22.650.292.240),1752957742211.0,-18228774494.0,1506874050234.0,-22650292240.0
