row_label_raw,row_label_full,"- Chi phí công cụ, dụng cụ",1.515.531.443,1.023.794.758,numeric__1.515.531.443,numeric__1.023.794.758
- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,26.696.521.765,18.466.263.535,26696521765.0,18466263535.0
- Chi phí khấu hao,- Chi phí khấu hao,- Chi phí khấu hao,3.255.901.109,3.697.370.403,3255901109.0,3697370403.0
"- Thuế, phí, lệ phí","- Thuế, phí, lệ phí","- Thuế, phí, lệ phí",572.105.481,-,572105481.0,
- Dự phòng nợ phải thu khó đòi,- Dự phòng nợ phải thu khó đòi,- Dự phòng nợ phải thu khó đòi,102.780.605,301.378.011,102780605.0,301378011.0
- Chi phí khác bằng tiền,- Chi phí khác bằng tiền,- Chi phí khác bằng tiền,23.402.822.569,18.333.533.401,23402822569.0,18333533401.0
- Hoàn nhập các khoản dự phòng nợ phải thu khó đòi,- Hoàn nhập các khoản dự phòng nợ phải thu khó đòi,- Hoàn nhập các khoản dự phòng nợ phải thu khó đòi,(1.710.000.000),(170.000.000),-1710000000.0,-170000000.0
Cộng,Cộng,Cộng,53.835.662.972,41.652.340.108,53835662972.0,41652340108.0
