row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,2.152.838.401,3.033.497.296,2152838401.0,3033497296.0
Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,Gử tiền vào tài khoản tập trung của Công ty Cổ phần FPT,2.152.838.401,3.033.497.296,2152838401.0,3033497296.0
Các khoản phải thu,Các khoản phải thu,Các khoản phải thu,4.039.453.046.433,3.437.425.387.209,4039453046433.0,3437425387209.0
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,96.268.985,140.636.042,96268985.0,140636042.0
Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),1.359.075.116.345,428.049.213.423,1359075116345.0,428049213423.0
Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),3.440.522.508,3.439.554.508,3440522508.0,3439554508.0
Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),2.657.025.420.209,2.991.758.890.902,2657025420209.0,2991758890902.0
Công ty Cổ phần Công nghệ Viễn thông FPT (FCN),Công ty Cổ phần Công nghệ Viễn thông FPT (FCN),Công ty Cổ phần Công nghệ Viễn thông FPT (FCN),13.844.043.816,8.337.426.316,13844043816.0,8337426316.0
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),301.381.702,274.749.442,301381702.0,274749442.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),1.102.982.868,903.916.576,1102982868.0,903916576.0
Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),4.567.310.000,4.521.000.000,4567310000.0,4521000000.0
Các khoản phải trả,Các khoản phải trả,Các khoản phải trả,251.487.034.870,138.931.721.437,251487034870.0,138931721437.0
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,15.364.643.435,35.077.478.047,15364643435.0,35077478047.0
Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),Công ty TNHH MTV Viễn thông Quốc tế FPT (FTI),12.887.272.423,932.800,12887272423.0,932800.0
Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC),334.989.911,327.602.527,334989911.0,327602527.0
Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),463.073.900,12.164.955.553,463073900.0,12164955553.0
Công ty Cổ phần Công nghệ Viễn thông FPT (FCN),Công ty Cổ phần Công nghệ Viễn thông FPT (FCN),Công ty Cổ phần Công nghệ Viễn thông FPT (FCN),221.581.204.900,22.131.204.900,221581204900.0,22131204900.0
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),118.000.000,65.591.754.110,118000000.0,65591754110.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),149.250.301,166.721.500,149250301.0,166721500.0
Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),588.600.000,-,588600000.0,
Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),-,3.471.072.000,,3471072000.0
