row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,1.249.882.807.796,1.350.730.981.967,,,1249882807796.0,1350730981967.0
210,210,210,I. Các khoản phải thu dài hạn,,167.076.385.905,298.715.111.538,,,167076385905.0,298715111538.0
211,211,211,1. Phải thu dài hạn của khách hàng,5,8.318.000.000,168.674.434.812,,5.0,8318000000.0,168674434812.0
215,215,215,2. Phải thu về cho vay dài hạn,7,75.758.385.906,42.722.316.958,,7.0,75758385906.0,42722316958.0
216,216,216,3. Phải thu dài hạn khác,8,82.999.999.999,87.318.359.768,,8.0,82999999999.0,87318359768.0
220,220,220,II. Tài sản cố định,,36.540.319.470,27.539.727.886,,,36540319470.0,27539727886.0
221,221,221,1. Tài sản cố định hữu hình,12,36.096.839.482,27.079.822.714,,12.0,36096839482.0,27079822714.0
222,222,222,Nguyên giá,,69.470.825.856,56.146.422.675,,,69470825856.0,56146422675.0
223,223,223,Giá trị khấu hao lũy kế,,(33.373.986.374),(29.066.599.961),,,-33373986374.0,-29066599961.0
227,227,227,2. Tài sản cố định vô hình,,443.479.988,459.905.172,,,443479988.0,459905172.0
228,228,228,Nguyên giá,,624.157.000,624.157.000,,,624157000.0,624157000.0
229,229,229,Giá trị hao mòn lũy kế,,(180.677.012),(164.251.828),,,-180677012.0,-164251828.0
230,230,230,III. Bất động sản đầu tư,13,160.288.894.055,118.213.023.253,,13.0,160288894055.0,118213023253.0
231,231,231,1. Nguyên giá,,189.875.012.128,144.455.832.878,,,189875012128.0,144455832878.0
232,232,232,2. Giá trị hao mòn lũy kế,,(29.586.118.073),(26.242.809.625),,,-29586118073.0,-26242809625.0
240,240,240,IV. Tài sản dở dang dài hạn,,1.173.048.503,1.173.048.503,,,1173048503.0,1173048503.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,1.173.048.503,1.173.048.503,,,1173048503.0,1173048503.0
250,250,250,V. Đầu tư tài chính dài hạn,14,884.804.159.863,901.192.499.647,,14.0,884804159863.0,901192499647.0
251,251,251,1. Đầu tư vào công ty con,,505.877.178.865,357.911.278.865,,,505877178865.0,357911278865.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,324.739.077.152,361.069.657.533,,,324739077152.0,361069657533.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,246.418.909.000,300.108.455.407,,,246418909000.0,300108455407.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(204.421.005.154),(133.896.892.158),,,-204421005154.0,-133896892158.0
255,255,255,5. Đầu tư nắm giữ đến ngày đáo hạn,,12.190.000.000,16.000.000.000,,,12190000000.0,16000000000.0
260,260,260,VI. Tài sản dài hạn khác,,-,3.897.571.140,,,,3897571140.0
261,261,261,1. Chi phí trả trước dài hạn,10,-,3.897.571.140,,10.0,,3897571140.0
270,270,270,TỔNG CỘNG TÀI SẢN,,6.411.277.312.066,5.901.616.991.036,,,6411277312066.0,5901616991036.0
