row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Đất Xanh Đông Nam Bộ,Phải thu ngắn hạn của khách hàng > Đất Xanh Đông Nam Bộ,Đất Xanh Đông Nam Bộ,Công ty con,Doanh thu dịch vụ BDS,38.115.689.031,39.115.689.031,,,38115689031.0,39115689031.0
Hà An,Phải thu ngắn hạn của khách hàng > Hà An,Hà An,Công ty con,Doanh thu từ dịch vụ cho thuê,2.890.000.000,-,,,2890000000.0,
Ông Lương Trí Tù,Phải thu ngắn hạn của khách hàng > Ông Lương Trí Tù,Ông Lương Trí Tù,Cổ đông,Doanh thu bán cản hộ,1.440.995.636,1.754.502.126,,,1440995636.0,1754502126.0
Ông Lương Trí Thảo,Phải thu ngắn hạn của khách hàng > Ông Lương Trí Thảo,Ông Lương Trí Thảo,Thành viên Hội đồng quản trị,Doanh thu bán đất,1.293.624.165,1.661.122.641,,,1293624165.0,1661122641.0
"Công ty Cổ phần Bất động sản Unihomes (""Unihomes"")","Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Bất động sản Unihomes (""Unihomes"")","Công ty Cổ phần Bất động sản Unihomes (""Unihomes"")",Công ty con,Doanh thu dịch vụ BDS,830.864.787,-,,,830864787.0,
