row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
"Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")",225.912.377.826,306.181.067.224,225912377826.0,306181067224.0
- Các bên liên quan,- Các bên liên quan,- Các bên liên quan,140.179.184.000,203.116.959.398,140179184000.0,203116959398.0
- Công ty Cổ phần Vina Holdings,- Công ty Cổ phần Vina Holdings,- Công ty Cổ phần Vina Holdings,71.000.000.000,71.000.000.000,71000000000.0,71000000000.0
- Công ty Cổ phần Địa ốc Sài Gòn,- Công ty Cổ phần Địa ốc Sài Gòn,- Công ty Cổ phần Địa ốc Sài Gòn,14.733.193.826,14.733.193.826,14733193826.0,14733193826.0
- Khác,- Khác,- Khác,-,17.330.914.000,,17330914000.0
Tạm ứng đầu tư,Tạm ứng đầu tư,Tạm ứng đầu tư,72.021.714.000,54.683.618.750,72021714000.0,54683618750.0
- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,48.600.000.000,48.600.000.000,48600000000.0,48600000000.0
- Khác,- Khác,- Khác,23.421.714.000,6.083.618.750,23421714000.0,6083618750.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",43.020.395.103,44.738.819.512,43020395103.0,44738819512.0
Bên liên quan các khoản thu hộ khách hàng mua căn hộ,Bên liên quan các khoản thu hộ khách hàng mua căn hộ,Bên liên quan các khoản thu hộ khách hàng mua căn hộ,23.382.852.455,-,23382852455.0,
Tạm ứng nhân viên,Tạm ứng nhân viên,Tạm ứng nhân viên,11.667.641.301,11.657.984.883,11667641301.0,11657984883.0
Phải thu lãi cho vay,Phải thu lãi cho vay,Phải thu lãi cho vay,8.077.168.699,2.034.878.550,8077168699.0,2034878550.0
Cổ tức,Cổ tức,Cổ tức,-,2.125.818.182,,2125818182.0
Khác,Khác,Khác,9.349.862.916,7.906.242.884,9349862916.0,7906242884.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,393.432.012.300,429.328.429.985,393432012300.0,429328429985.0
Dự phòng phải thu ngắn hạn khác(Thuyết minh số 10),Dự phòng phải thu ngắn hạn khác(Thuyết minh số 10),Dự phòng phải thu ngắn hạn khác(Thuyết minh số 10),(10.828.300.223),(8.754.886.323),-10828300223.0,-8754886323.0
GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,382.603.712.077,420.573.543.662,382603712077.0,420573543662.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải thu bên liên quan (Thuyết minh số 30),Trong đó: > Phải thu bên liên quan (Thuyết minh số 30),Phải thu bên liên quan (Thuyết minh số 30),176.058.689.334,211.563.203.508,176058689334.0,211563203508.0
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,217.373.322.966,217.765.226.477,217373322966.0,217765226477.0
