row_label_raw,row_label_full,Ông Lương Trí Thìn,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Ông Nguyễn Khánh Hưng,Phó Chủ tịch,từ nhiệm ngày 11 tháng 1 năm 2021,,
Ông Trần Việt Anh,Ông Trần Việt Anh,Ông Trần Việt Anh,Thành viên,,,
Ông Lương Trí Thảo,Ông Lương Trí Thảo,Ông Lương Trí Thảo,Thành viên,,,
Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Thành viên,,,
