row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang,Bất động sản dở dang,Bất động sản dở dang,1.757.779.177.128,1.673.908.094.132,1757779177128.0,1673908094132.0
- Dự án Gem Riverside,- Dự án Gem Riverside,- Dự án Gem Riverside,1.558.225.957.684,1.559.741.810.518,1558225957684.0,1559741810518.0
- Dự án Saint Moritz,- Dự án Saint Moritz,- Dự án Saint Moritz,188.564.396.858,112.010.129.635,188564396858.0,112010129635.0
- Dự án khác,- Dự án khác,- Dự án khác,10.988.822.586,2.156.153.979,10988822586.0,2156153979.0
Bất động sản thành phẩm,Bất động sản thành phẩm,Bất động sản thành phẩm,31.374.627.174,31.374.693.716,31374627174.0,31374693716.0
- Dự án Luxgarden,- Dự án Luxgarden,- Dự án Luxgarden,29.291.978.221,29.292.044.763,29291978221.0,29292044763.0
"- Dự án Sunview 1, 2","- Dự án Sunview 1, 2","- Dự án Sunview 1, 2",2.082.648.953,2.082.648.953,2082648953.0,2082648953.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",419.186.528,461.216.526,419186528.0,461216526.0
Hàng hóa,Hàng hóa,Hàng hóa,170.077.659,311.638.454,170077659.0,311638454.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.789.743.068.489,1.706.055.642.828,1789743068489.0,1706055642828.0
