row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,6.398.418.658,51.022.061.300,6398418658.0,51022061300.0
- Chi phí môi giới,- Chi phí môi giới,- Chi phí môi giới,769.976.910,24.562.458.827,769976910.0,24562458827.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,3.638.193.975,7.218.430.544,3638193975.0,7218430544.0
- Chi phí quảng cáo,- Chi phí quảng cáo,- Chi phí quảng cáo,94.118.855,15.798.546.417,94118855.0,15798546417.0
- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,1.093.879.858,728.446.351,1093879858.0,728446351.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,802.249.060,2.714.179.161,802249060.0,2714179161.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,130.313.695.894,148.386.350.053,130313695894.0,148386350053.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,80.075.736.513,87.655.597.184,80075736513.0,87655597184.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,20.109.601.883,30.171.157.085,20109601883.0,30171157085.0
- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,4.891.492.087,4.558.676.458,4891492087.0,4558676458.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,25.236.865.411,26.000.919.326,25236865411.0,26000919326.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,136.712.114.552,199.408.411.353,136712114552.0,199408411353.0
