row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,Phải thu về cho vay,,,,
DXI,Phải thu về cho vay > DXI,DXI,Công ty con,Cho vay,41.867.336.165,37.630.000.000,,,41867336165.0,37630000000.0
Saigon Riverview,Phải thu về cho vay > Saigon Riverview,Saigon Riverview,Công ty con,Cho vay,38.345.842.732,34.212.842.732,,,38345842732.0,34212842732.0
Dầu khí Nha Trang,Phải thu về cho vay > Dầu khí Nha Trang,Dầu khí Nha Trang,Công ty con,Cho vay,1.719.934.820,1.254.934.820,,,1719934820.0,1254934820.0
,,,,,81.933.113.717,73.097.777.552,,,81933113717.0,73097777552.0
