row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Bảo cáo kết quả hoạt động kinh doanh riêng,Bảo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),-,209.459.442,(209.459.442),(324.055.411),,209459442.0,-209459442.0,-324055411.0
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),2.751.240.563,-,2.751.240.563,(13.769.291.309),2751240563.0,,2751240563.0,-13769291309.0
Tài sản thuế thunhập hoãn lại,Tài sản thuế thunhập hoãn lại,Tài sản thuế thunhập hoãn lại,2.751.240.563,209.459.442,,,2751240563.0,209459442.0,,
Thu nhập (chi phí) thuế thu nhập hoãn lại tỉnh vàobảo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tỉnh vàobảo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tỉnh vàobảo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tỉnh vàobảo cáo kết quả kinh doanh riêng,Thu nhập (chi phí) thuế thu nhập hoãn lại tỉnh vàobảo cáo kết quả kinh doanh riêng,2.541.781.121,(14.093.346.720),,,2541781121.0,-14093346720.0
