row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1,1.0
Bảo cáo của Ban Tổng Giám đốc,Bảo cáo của Ban Tổng Giám đốc,Bảo cáo của Ban Tổng Giám đốc,2,2.0
Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,3 - 4,
Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng,5 - 7,
Bảo cáo kết quả hoạt động kinh doanh riêng,Bảng cân đối kế toán riêng > Bảo cáo kết quả hoạt động kinh doanh riêng,Bảo cáo kết quả hoạt động kinh doanh riêng,8,8.0
Bảo cáo lưu chuyển tiền tệ riêng,Bảo cáo lưu chuyển tiền tệ riêng,Bảo cáo lưu chuyển tiền tệ riêng,9 - 10,
Thuyết minh bảo cáo tài chính riêng,Thuyết minh bảo cáo tài chính riêng,Thuyết minh bảo cáo tài chính riêng,11 - 43,
