row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán Đơn vị,Tổng giá trị bán VND,Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,Lỗ bán chứng khoán năm nay VND,Lỗ bán chứng khoán năm trước VND,numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán Đơn vị,numeric__Tổng giá trị bán VND,numeric__Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,numeric__Lỗ bán chứng khoán năm nay VND,numeric__Lỗ bán chứng khoán năm trước VND
II,II,II,Lỗ BÁN,,,,,,,,,,,
1,II > 1,1,Cổ phiếu và chứng khoán niêm yết (bao gồm cổ phiếu phòng ngửa rủi ro cho chứng quyền),168.475.177,5.034.037.951.517,5.344.054.851.188,(310.016.899.671),(245.090.080.401),,168475177.0,5034037951517.0,5344054851188.0,-310016899671.0,-245090080401.0
2,II > 2,2,Cổ phiếu và Chứng chỉ quỹ chưa niêm yết,534.286,39.134.920.956,39.135.074.627,(153.671),(672.721.358),,534286.0,39134920956.0,39135074627.0,-153671.0,-672721358.0
3,II > 3,3,Trải phiếu niêm yết,87.690.000,9.103.257.400.000,9.109.349.743.334,(6.092.343.334),(3.286.500.000),,87690000.0,9103257400000.0,9109349743334.0,-6092343334.0,-3286500000.0
4,II > 4,4,Trải phiếu và chứng khoán chưa niêm yết,5.115.220,11.152.681.905.447,11.196.525.173.721,(43.843.268.274),(83.054.459.180),,5115220.0,11152681905447.0,11196525173721.0,-43843268274.0,-83054459180.0
5,II > 5,5,Lỗ vị thể của hợp đồng CKPS,-,-,-,(121.267.354.000),(312.210.422.000),,,,,-121267354000.0,-312210422000.0
6,II > 6,6,Chứng quyền do Công ty phát hành,126.722.600,88.415.910.025,114.157.831.900,(25.741.921.875),(350.448.171.012),,126722600.0,88415910025.0,114157831900.0,-25741921875.0,-350448171012.0
,,,Tổng cộng,388.537.283,25.417.528.087.945,25.803.222.674.770,(506.961.940.825),(994.762.353.951),,388537283.0,25417528087945.0,25803222674770.0,-506961940825.0,-994762353951.0
