row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Số cuối năm,Số đầu năm,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÂN HẠN,,48.114.471.398.933,46.208.991.192.792,,,48114471398933.0,46208991192792.0
110,110,110,I. Tài sản tài chính,,48.011.278.564.551,46.135.886.756.469,,,48011278564551.0,46135886756469.0
111,111,111,1. Tiền và các khoản tương đương tiền,5,1.274.576.684.717,970.547.870.834,,5.0,1274576684717.0,970547870834.0
111.1,111.1,111.1,1.1. Tiền,,770.492.824.314,370.547.870.834,,,770492824314.0,370547870834.0
111.2,111.2,111.2,1.2. Các khoản tương đương tiền,,504.083.860.403,600.000.000.000,,,504083860403.0,600000000000.0
112,112,112,2. Các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),7.1,30.279.245.316.994,11.747.084.329.599,,71.0,30279245316994.0,11747084329599.0
113,113,113,3. Các khoản đầu tư nằm giữ đến ngày đáo hạn (HTM),7.3,3.494.651.562.467,7.821.040.985.075,,73.0,3494651562467.0,7821040985075.0
114,114,114,4. Các khoản cho vay,7.4,11.057.163.090.177,23.697.887.241.454,,74.0,11057163090177.0,23697887241454.0
115,115,115,5. Tài sản tài chính sẵn sàng để bán (AFS),7.2,381.708.255.604,271.579.547.769,,72.0,381708255604.0,271579547769.0
116,116,116,6. Dự phòng suy giảm giá trị các tài sản tài chính và tài sản thể chấp,8,(37.251.669.462),(62.328.696.315),,8.0,-37251669462.0,-62328696315.0
117,117,117,7. Các khoản phải thu,,384.904.578.031,527.124.038.738,,,384904578031.0,527124038738.0
117.1,117.1,117.1,7.1. Phải thu bán các tài sản tài chính,9,240.929.436.808,521.353.505.084,,9.0,240929436808.0,521353505084.0
117.2,117.2,117.2,"7.2. Phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",9,143.975.141.223,5.770.533.654,,9.0,143975141223.0,5770533654.0
117.4,117.4,117.4,"7.2.1. Dự thu cổ tức, tiền lãi chưa đến ngày nhận",,143.975.141.223,5.770.533.654,,,143975141223.0,5770533654.0
118,118,118,8. Trả trước cho người bán,9,1.400.947.706.689,1.373.664.750.914,,9.0,1400947706689.0,1373664750914.0
119,119,119,9. Phải thu các dịch vụ công ty chứng khoán cung cấp,9,4.342.365.459,26.609.270.873,,9.0,4342365459.0,26609270873.0
122,122,122,10. Các khoản phải thu khác,9,2.862.110.683,5.344.249.269,,9.0,2862110683.0,5344249269.0
129,129,129,11. Dự phòng suy giảm giá trị các khoản phải thu,9,(231.871.436.808),(242.666.831.741),,9.0,-231871436808.0,-242666831741.0
130,130,130,II. Tài sản ngắn hạn khác,10,103.192.834.382,73.104.436.323,,10.0,103192834382.0,73104436323.0
131,131,131,1. Tạm ứng,,26.688.081.291,11.567.140.575,,,26688081291.0,11567140575.0
132,132,132,"2. Vật tư văn phòng, công cụ, dụng cụ",,4.458.362.981,3.314.801.546,,,4458362981.0,3314801546.0
133,133,133,3. Chi phí trả trước ngắn hạn,,69.513.778.142,52.459.871.652,,,69513778142.0,52459871652.0
134,134,134,"4. Cảm cổ, thể chấp, ký quỹ, ký cược ngắn hạn",,256.728.000,3.727.824.150,,,256728000.0,3727824150.0
137,137,137,5. Tài sản ngắn hạn khác,,2.275.883.968,2.034.798.400,,,2275883968.0,2034798400.0
