row_label_raw,row_label_full,STT,Danh mục các loại tài sản tài chính,Giá trị mua theo số kế toán,Giá trị hợp lý,Số dư chênh lệch đánh giá lại cuối năm,Số dư chênh lệch đánh giá lại đầu năm,Đơn vị tính: VNDChênh lệch thuần điều chỉnh số kế toán trong năm,numeric__Danh mục các loại tài sản tài chính,numeric__Giá trị mua theo số kế toán,numeric__Giá trị hợp lý,numeric__Số dư chênh lệch đánh giá lại cuối năm,numeric__Số dư chênh lệch đánh giá lại đầu năm,numeric__Đơn vị tính: VNDChênh lệch thuần điều chỉnh số kế toán trong năm
1,1,1,Loại FVTPL,30.345.260.552.396,30.279.245.316.994,(66.015.235.402),(5.680.304.323),(60.334.931.079),,30345260552396.0,30279245316994.0,-66015235402.0,-5680304323.0,-60334931079.0
1,1,1,Cổ phiếu và chứng khoán khác niêm yết FPT,545.312.296.959,504.561.968.640,(40.750.328.319),16.711.013.988,(57.461.342.307),,545312296959.0,504561968640.0,-40750328319.0,16711013988.0,-57461342307.0
1,1,1,Cổ phiếu và chứng khoán khác niêm yết FPT,23.803.985.453,23.378.753.500,(425.231.953),(510.912.566),85.680.613,,23803985453.0,23378753500.0,-425231953.0,-510912566.0,85680613.0
1,1,1,SGN,407.513.400.377,371.611.614.000,(35.901.786.377),12.718.056.898,(48.619.843.275),,407513400377.0,371611614000.0,-35901786377.0,12718056898.0,-48619843275.0
1,1,1,VPB,24.445.330.307,24.503.363.700,58.033.393,(708.932.200),766.965.593,,24445330307.0,24503363700.0,58033393.0,-708932200.0,766965593.0
1,1,1,HPG,19.282.803.312,17.873.388.000,(1.409.415.312),(328.171),(1.409.087.141),,19282803312.0,17873388000.0,-1409415312.0,-328171.0,-1409087141.0
1,1,1,FUESSVFL,20.218.936.555,20.094.448.500,(124.488.055),411.822.893,(536.310.948),,20218936555.0,20094448500.0,-124488055.0,411822893.0,-536310948.0
1,1,1,Cổ phiếu và chứng khoán niêm yết khác,50.047.840.955,47.100.400.940,(2.947.440.015),4.801.307.134,(7.748.747.149),,50047840955.0,47100400940.0,-2947440015.0,4801307134.0,-7748747149.0
2,2,2,Cổ phiếu niêm yết cho hoạt động phòng ngừa rủi ro của chứng quyền,32.345.419.551,31.633.886.250,(711.533.301),(2.580.635.158),1.869.101.857,,32345419551.0,31633886250.0,-711533301.0,-2580635158.0,1869101857.0
2,2,2,MBB,3.439.143.847,3.285.405.900,(153.737.947),749.648.207,(903.386.154),,3439143847.0,3285405900.0,-153737947.0,749648207.0,-903386154.0
2,2,2,VPB,7.280.492.358,7.297.776.300,17.283.942,(476.887.207),494.171.149,,7280492358.0,7297776300.0,17283942.0,-476887207.0,494171149.0
2,2,2,VRE,10.121.710.560,9.684.475.300,(437.235.260),(372.763.332),(64.471.928),,10121710560.0,9684475300.0,-437235260.0,-372763332.0,-64471928.0
2,2,2,STB,7.620.371.478,7.643.722.500,23.351.022,1.902.934.236,(1.879.583.214),,7620371478.0,7643722500.0,23351022.0,1902934236.0,-1879583214.0
2,2,2,Cổ phiếu khác,3.883.701.308,3.722.506.250,(161.195.058),(4.383.567.062),4.222.372.004,,3883701308.0,3722506250.0,-161195058.0,-4383567062.0,4222372004.0
