row_label_raw,row_label_full,Thuế TNDN hoãn lại phát sinh do trích lập dự phòng chứng khoán chưa niêm yết không được khấu trừ thuê trong năm > Thuế TNDN hoãn lại phát sinh do hoàn nhập/(trích lập) dự phòng suy giảm giá trị các khoản cho vay,Năm nay > - > 124.151.978,Đơn vị tính: VNDNăm trước > (2.822.039.320) > (115.539.425),numeric__Năm nay > - > 124.151.978,numeric__Đơn vị tính: VNDNăm trước > (2.822.039.320) > (115.539.425)
Thuế TNDN hoãn lại phát sinh do phần đánh giá (giảm)/tăng tài sản tài chính FVTPL và đánh giá (tăng)/giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá (giảm)/tăng tài sản tài chính FVTPL và đánh giá (tăng)/giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá (giảm)/tăng tài sản tài chính FVTPL và đánh giá (tăng)/giảm phải trả chứng quyền,(41.124.601.758),19.798.081.544,-41124601758.0,19798081544.0
Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,(1.346.310.041),1.964.113.660,-1346310041.0,1964113660.0
(Thu nhập)/chi phí thuế TNDN hoãn lại,(Thu nhập)/chi phí thuế TNDN hoãn lại,(Thu nhập)/chi phí thuế TNDN hoãn lại,(42.346.759.821),18.824.616.459,-42346759821.0,18824616459.0
