row_label_raw,row_label_full,col_0,2023Nghìn VND,2022Nghìn VND,numeric__2023Nghìn VND,numeric__2022Nghìn VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,32.416.701,24.963.257,32416701.0,24963257.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,6.211.898,24.067.642,6211898.0,24067642.0
Biến động khác,Biến động khác,Biến động khác,-,(16.614.198),,-16614198.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,38.628.599,32.416.701,38628599.0,32416701.0
