row_label_raw,row_label_full,col_0,2023Nghìn VND,2022Nghìn VND,numeric__2023Nghìn VND,numeric__2022Nghìn VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,317.053.397,272.615.389,317053397.0,272615389.0
Chi phí đi vay,Chi phí đi vay,Chi phí đi vay,90.090,90.090,90090.0,90090.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,162.330,27.093,162330.0,27093.0
,,,317.305.817,272.732.572,317305817.0,272732572.0
