row_label_raw,row_label_full,col_0,Vốn cổ phần Nghìn VND,Thặng dư vốn cổ phần Nghìn VND,Lợi nhuận sau thuế chưa phân phối Nghìn VND,Tổng cộng Nghìn VND,numeric__Vốn cổ phần Nghìn VND,numeric__Thặng dư vốn cổ phần Nghìn VND,numeric__Lợi nhuận sau thuế chưa phân phối Nghìn VND,numeric__Tổng cộng Nghìn VND
Số dư tại ngày 1/1/2022,Số dư tại ngày 1/1/2022,Số dư tại ngày 1/1/2022,10.991.554.200,1.098.259.892,67.820.861,12.157.634.953,10991554200.0,1098259892.0,67820861.0,12157634953.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,711.176,711.176,,,711176.0,711176.0
Số dư tại ngày 1/1/2023,Số dư tại ngày 1/1/2023,Số dư tại ngày 1/1/2023,10.991.554.200,1.098.259.892,68.532.037,12.158.346.129,10991554200.0,1098259892.0,68532037.0,12158346129.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,359.021,359.021,,,359021.0,359021.0
Số dư tại ngày 31/12/2023,Số dư tại ngày 31/12/2023,Số dư tại ngày 31/12/2023,10.991.554.200,1.098.259.892,68.891.058,12.158.705.150,10991554200.0,1098259892.0,68891058.0,12158705150.0
