row_label_raw,row_label_full,col_0,31/12/2023VND’000,1/1/2023VND’000,numeric__31/12/2023VND’000,numeric__1/1/2023VND’000
Amounts due to Masan Horizon Corporation – the immediate parent company,Amounts due to Masan Horizon Corporation – the immediate parent company,Amounts due to Masan Horizon Corporation – the immediate parent company,Amounts due to Masan Horizon Corporation – the immediate parent company,Amounts due to Masan Horizon Corporation – the immediate parent company,,
Non-trade,Non-trade,Non-trade,"2,511,785","2,511,785",,
Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,Amount due to Nui Phao Mining Company Ltd – a subsidiary,,
Non-trade,Non-trade,Non-trade,"24,495,060","20,139,497",,
,,,"27,006,845","22,651,282",,
