row_label_raw,row_label_full,col_0,2023Nghìn VND,2022Nghìn VND,numeric__2023Nghìn VND,numeric__2022Nghìn VND
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,85.686,199.163,85686.0,199163.0
Dự phòng thừa trong những năm trước,Chi phí thuế hiện hành > Dự phòng thừa trong những năm trước,Dự phòng thừa trong những năm trước,(22.228),(20.904),-22228.0,-20904.0
,,,63.458,178.259,63458.0,178259.0
