row_label_raw,row_label_full,col_0,Code,Note,2023VND'000,2022VND'000,numeric__Code,numeric__Note,numeric__2023VND'000,numeric__2022VND'000
CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,CASH FLOWS FROM FINANCING ACTIVITIES,,,,
Proceeds from borrowings and bonds issuance,CASH FLOWS FROM FINANCING ACTIVITIES > Proceeds from borrowings and bonds issuance,Proceeds from borrowings and bonds issuance,33,,"1,505,000,000",-,33.0,,,
Payments to settle loan principals and bonds,CASH FLOWS FROM FINANCING ACTIVITIES > Payments to settle loan principals and bonds,Payments to settle loan principals and bonds,34,,"(1,500,000,000)",-,34.0,,,
Net cash flows from financing activities,CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows from financing activities,Net cash flows from financing activities,40,,"5,000,000",-,40.0,,,
Net cash flows during the year (50 = 20 + 30 + 40),CASH FLOWS FROM FINANCING ACTIVITIES > Net cash flows during the year (50 = 20 + 30 + 40),Net cash flows during the year (50 = 20 + 30 + 40),50,,"557,001","(4,448,008)",50.0,,557.001,
Cash and cash equivalents at the beginning of the year,CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the beginning of the year,Cash and cash equivalents at the beginning of the year,60,,"1,152,355","5,600,363",60.0,,,
Cash and cash equivalents at the end of the year (70 = 50 + 60),CASH FLOWS FROM FINANCING ACTIVITIES > Cash and cash equivalents at the end of the year (70 = 50 + 60),Cash and cash equivalents at the end of the year (70 = 50 + 60),70,5,"1,709,356","1,152,355",70.0,5.0,,
