row_label_raw,row_label_full,col_0,31/12/2023VND’000,1/1/2023VND’000,numeric__31/12/2023VND’000,numeric__1/1/2023VND’000
Accrued interest expenses,Accrued interest expenses,Accrued interest expenses,"57,257,602","52,761,735",,
Others,Others,Others,"4,119,198","2,074,943",,
,,,"61,376,800","54,836,678",,
