row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,269.282.097,233.262.247,269282097.0,233262247.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,20.094.143,14.737.495,20094143.0,14737495.0
Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,6.000.000,2.051.976,6000000.0,2051976.0
Cổ tức,Cổ tức,Cổ tức,-,30.228.605,,30228605.0
Khác,Khác,Khác,-,148.114,,148114.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,295.376.240,280.428.437,295376240.0,280428437.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với các bên liên quan (TM số 33),Trong đó: > Doanh thu với các bên liên quan (TM số 33),Doanh thu với các bên liên quan (TM số 33),217.754.470,217.754.470,217754470.0,217754470.0
Doanh thu với các bên thứ ba,Trong đó: > Doanh thu với các bên thứ ba,Doanh thu với các bên thứ ba,77.621.770,62.673.967,77621770.0,62673967.0
