row_label_raw,row_label_full,col_0,Số cuối năm,Ngân VND Số đầu năm,numeric__Số cuối năm,numeric__Ngân VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí lãi vay,Ngắn hạn > Chi phí lãi vay,Chi phí lãi vay,2.168.988.964,3.910.661.407,2168988964.0,3910661407.0
Chi phí hoạt động,Ngắn hạn > Chi phí hoạt động,Chi phí hoạt động,89.382.923,71.119.835,89382923.0,71119835.0
Chi phí khác,Ngắn hạn > Chi phí khác,Chi phí khác,24.615.557,23.190.097,24615557.0,23190097.0
,,,2.282.987.444,4.004.971.339,2282987444.0,4004971339.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí lãi vay,Dài hạn > Chi phí lãi vay,Chi phí lãi vay,36.329.134,169.506.186,36329134.0,169506186.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,2.319.316.578,4.174.477.525,2319316578.0,4174477525.0
