row_label_raw,row_label_full,Tên,Chức vụ,Ngàn VND,Ngàn VND_1,numeric__Chức vụ,numeric__Ngàn VND,numeric__Ngàn VND_1
Tên,Tên,Tên,Chức vụ,Thu nhập (*),Thu nhập (*),,,
Tên,Tên,Tên,Chức vụ,Năm nay,Năm trước,,,
Bà Hồ Thị Kim Chi Ông Võ Trường Sơn,Tên > Bà Hồ Thị Kim Chi Ông Võ Trường Sơn,Bà Hồ Thị Kim Chi Ông Võ Trường Sơn,Phó Tổng Giám đốc,324.000,310.500,,324000.0,310500.0
Bà Hồ Thị Kim Chi Ông Võ Trường Sơn,Tên > Bà Hồ Thị Kim Chi Ông Võ Trường Sơn,Bà Hồ Thị Kim Chi Ông Võ Trường Sơn,Thành viên HĐQT,32.400,32.400,,32400.0,32400.0
TỔNG CỘNG,Tên > TỔNG CỘNG,TỔNG CỘNG,,356.400,342.900,,356400.0,342900.0
