row_label_raw,row_label_full,CHÌ TIÊU,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Các loại ngoại tệ:- Đồng KIP Lào (LAK)- Đồng Riels Campuchia (KHR)- Đô la Mỹ (USD)- Đồng Nhân dân tệ (CNY)- Đồng Euro (EUR),Các loại ngoại tệ:- Đồng KIP Lào (LAK)- Đồng Riels Campuchia (KHR)- Đô la Mỹ (USD)- Đồng Nhân dân tệ (CNY)- Đồng Euro (EUR),Các loại ngoại tệ:- Đồng KIP Lào (LAK)- Đồng Riels Campuchia (KHR)- Đô la Mỹ (USD)- Đồng Nhân dân tệ (CNY)- Đồng Euro (EUR),3.392.681.73567.888.191402.133-153,3.585.606.94458.586.20066.93714.394163,,3.585606944585862e+30
Nợ khó đòi đã xử lý- Công ty TNHH MTV Xây Lắp Điện- Công ty TNHH MTV Khoáng sảnHoàng Anh GL - Kontum,Nợ khó đòi đã xử lý- Công ty TNHH MTV Xây Lắp Điện- Công ty TNHH MTV Khoáng sảnHoàng Anh GL - Kontum,Nợ khó đòi đã xử lý- Công ty TNHH MTV Xây Lắp Điện- Công ty TNHH MTV Khoáng sảnHoàng Anh GL - Kontum,6.992.2163.720.000,6.992.2163.720.000,69922163720000.0,69922163720000.0
