row_label_raw,row_label_full,Ông Bùi Quang Anh Vũ,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Nguyễn Đình Trí,Ông Nguyễn Đình Trí,Ông Nguyễn Đình Trí,Phó Tổng Giám đốc,,,
Ông Trường Ngọc Dùng,Ông Trường Ngọc Dùng,Ông Trường Ngọc Dùng,Phó Tổng Giám đốc,bỗ nhiệm ngày 8 tháng 4 năm 2022,,
Ông Nguyễn Khắc Sinh,Ông Nguyễn Khắc Sinh,Ông Nguyễn Khắc Sinh,Phó Tổng Giám đốc,bỗ nhiệm ngày 25 tháng 6 năm 2022,,
Ông Vũ Kim Điền,Ông Vũ Kim Điền,Ông Vũ Kim Điền,Phó Tổng Giám đốc,bỗ nhiệm ngày 31 tháng 8 năm 2022,,
Bà Trang Thanh Minh Thư,Bà Trang Thanh Minh Thư,Bà Trang Thanh Minh Thư,Phó Tổng Giám đốc,bỗ nhiệm ngày 31 tháng 8 năm 2022 và từ nhiệm ngày 31 tháng 12 năm 2022,,
Ông Nguyễn Thanh Thảo,Ông Nguyễn Thanh Thảo,Ông Nguyễn Thanh Thảo,Phó Tổng Giám đốc,từ nhiệm ngày 28 tháng 1 năm 2022,,
Ông Dương Hồng Cẩm,Ông Dương Hồng Cẩm,Ông Dương Hồng Cẩm,Phó Tổng Giám đốc,từ nhiệm ngày 31 tháng 8 năm 2022,,
