row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.177.749.765,5.526.321.078,2177749765.0,5526321078.0
Phí bảo hiểm,Phí bảo hiểm,Phí bảo hiểm,1.188.169.678,832.478.796,1188169678.0,832478796.0
Chi phí dịch vụ thuế ngoài,Chi phí dịch vụ thuế ngoài,Chi phí dịch vụ thuế ngoài,822.913.424,370.067.918,822913424.0,370067918.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",-,3.850.009.675,,3850009675.0
Khác,Khác,Khác,166.666.663,473.764.689,166666663.0,473764689.0
Dài hạn,Dài hạn,Dài hạn,938.913.235.545,940.766.630.686,938913235545.0,940766630686.0
Chi phí bồi thường dự án The EverRich 2 (*),Chi phí bồi thường dự án The EverRich 2 (*),Chi phí bồi thường dự án The EverRich 2 (*),923.823.243.655,923.823.243.655,923823243655.0,923823243655.0
Phí quản lý căn hộ,Phí quản lý căn hộ,Phí quản lý căn hộ,3.383.934.585,3.383.934.585,3383934585.0,3383934585.0
Chi phí cải tạo văn phòng,Chi phí cải tạo văn phòng,Chi phí cải tạo văn phòng,-,2.581.191.570,,2581191570.0
Khác,Khác,Khác,11.706.057.305,10.978.260.876,11706057305.0,10978260876.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,941.090.985.310,946.292.951.764,941090985310.0,946292951764.0
