row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.082.256.436.227,671.710.596.917,2082256436227.0,671710596917.0
Phải thu bên khác,Phải thu bên khác,Phải thu bên khác,2.064.913.860.692,613.998.629.660,2064913860692.0,613998629660.0
- Công ty TNHH Bất động sản IDK,- Công ty TNHH Bất động sản IDK,- Công ty TNHH Bất động sản IDK,308.000.000.000,-,308000000000.0,
- Công ty Cổ phần Đầu tư Bất động sản NTR,- Công ty Cổ phần Đầu tư Bất động sản NTR,- Công ty Cổ phần Đầu tư Bất động sản NTR,306.000.000.000,-,306000000000.0,
- Công ty Cổ phần Bất động sản CDK,- Công ty Cổ phần Bất động sản CDK,- Công ty Cổ phần Bất động sản CDK,251.000.000.000,-,251000000000.0,
- Công ty Cổ phần Bất động sản BDK,- Công ty Cổ phần Bất động sản BDK,- Công ty Cổ phần Bất động sản BDK,230.000.000.000,-,230000000000.0,
- Công ty TNHH Bất động sản EDK,- Công ty TNHH Bất động sản EDK,- Công ty TNHH Bất động sản EDK,200.000.000.000,-,200000000000.0,
- Công ty TNHH Bất động sản HDK,- Công ty TNHH Bất động sản HDK,- Công ty TNHH Bất động sản HDK,154.400.000.000,-,154400000000.0,
- Công ty TNHH Bất động sản GDK,- Công ty TNHH Bất động sản GDK,- Công ty TNHH Bất động sản GDK,128.000.000.000,-,128000000000.0,
- Công ty Cổ phần Đầu tư Danh Khôi Holdings,- Công ty Cổ phần Đầu tư Danh Khôi Holdings,- Công ty Cổ phần Đầu tư Danh Khôi Holdings,125.348.146.750,497.518.796.750,125348146750.0,497518796750.0
- Công ty TNHH Bất động sản Gemini,- Công ty TNHH Bất động sản Gemini,- Công ty TNHH Bất động sản Gemini,117.000.000.000,-,117000000000.0,
- Công ty TNHH Bất động sản Lyra,- Công ty TNHH Bất động sản Lyra,- Công ty TNHH Bất động sản Lyra,112.500.000.000,-,112500000000.0,
- Công ty Cổ phần Đầu tư Kinh doanh Địa ốc Thiên Minh,- Công ty Cổ phần Đầu tư Kinh doanh Địa ốc Thiên Minh,- Công ty Cổ phần Đầu tư Kinh doanh Địa ốc Thiên Minh,70.615.693.202,70.615.693.202,70615693202.0,70615693202.0
- Công ty TNHH Bất động sản Orion,- Công ty TNHH Bất động sản Orion,- Công ty TNHH Bất động sản Orion,16.950.000.000,-,16950000000.0,
- Khác,- Khác,- Khác,45.100.020.740,45.864.139.708,45100020740.0,45864139708.0
Phải thu bên liên quan (Thuyết minh số 32),Phải thu bên liên quan (Thuyết minh số 32),Phải thu bên liên quan (Thuyết minh số 32),17.342.575.535,57.711.967.257,17342575535.0,57711967257.0
Dài hạn,Dài hạn,Dài hạn,-,1.028.000.000.000,,1028000000000.0
Phải thu bên khác,Phải thu bên khác,Phải thu bên khác,-,1.028.000.000.000,,1028000000000.0
- Công ty TNHH Bất động sản IDK,- Công ty TNHH Bất động sản IDK,- Công ty TNHH Bất động sản IDK,-,308.000.000.000,,308000000000.0
- Công ty Cổ phần Đầu tư Bất động sản NTR,- Công ty Cổ phần Đầu tư Bất động sản NTR,- Công ty Cổ phần Đầu tư Bất động sản NTR,-,306.000.000.000,,306000000000.0
- Công ty Cổ phần Bất động sản CDK,- Công ty Cổ phần Bất động sản CDK,- Công ty Cổ phần Bất động sản CDK,-,251.000.000.000,,251000000000.0
- Công ty TNHH Bất động sản HDK,- Công ty TNHH Bất động sản HDK,- Công ty TNHH Bất động sản HDK,-,163.000.000.000,,163000000000.0
Phải thu bên liên quan (Thuyết minh số 32),Phải thu bên liên quan (Thuyết minh số 32),Phải thu bên liên quan (Thuyết minh số 32),-,-,,
TỔNG CỘNG,Phải thu bên liên quan (Thuyết minh số 32) > TỔNG CỘNG,TỔNG CỘNG,2.082.256.436.227,1.699.710.596.917,2082256436227.0,1699710596917.0
Dự phòng phải thu ngắn hạn khó đòi,Phải thu bên liên quan (Thuyết minh số 32) > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(1.041.544.375),(1.041.544.375),-1041544375.0,-1041544375.0
GIÁ TRỊ THUÀN,Phải thu bên liên quan (Thuyết minh số 32) > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,2.081.214.891.852,1.698.669.052.542,2081214891852.0,1698669052542.0
