row_label_raw,row_label_full,col_0,Số đầu năm,Tăng,Giảm,Phân loại lại,Chênh lệch tỷ giáhối đoái,VND,numeric__Số đầu năm,numeric__Tăng,numeric__Giảm,numeric__Phân loại lại,numeric__Chênh lệch tỷ giáhối đoái,numeric__VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,726.850.000.000,1.190.089.450.161,(1.514.935.115.201),2.242.462.503.506,-,2.644.466.838.466,726850000000.0,1190089450161.0,-1514935115201.0,2242462503506.0,,2644466838466.0
Vay ngân hàng(Thuyết minh số22.1),Vay ngân hàng(Thuyết minh số22.1),Vay ngân hàng(Thuyết minh số22.1),177.500.000.000,859.439.450.161,(954.935.115.201),28.000.000.000,-,110.004.334.960,177500000000.0,859439450161.0,-954935115201.0,28000000000.0,,110004334960.0
Trái phiếu(Thuyết minh số22.2),Trái phiếu(Thuyết minh số22.2),Trái phiếu(Thuyết minh số22.2),229.350.000.000,650.000.000,(230.000.000.000),2.214.462.503.506,-,2.214.462.503.506,229350000000.0,650000000.0,-230000000000.0,2214462503506.0,,2214462503506.0
Vay bên khác(Thuyết minh số22.3),Vay bên khác(Thuyết minh số22.3),Vay bên khác(Thuyết minh số22.3),320.000.000.000,330.000.000.000,(330.000.000.000),-,-,320.000.000.000,320000000000.0,330000000000.0,-330000000000.0,,,320000000000.0
Dài hạn,Dài hạn,Dài hạn,2.336.594.791.672,1.822.507.011.834,(651.056.800.000),(2.242.462.503.506),24.330.000.000,1.289.912.500.000,2336594791672.0,1822507011834.0,-651056800000.0,-2242462503506.0,24330000000.0,1289912500000.0
Vay ngân hàng(Thuyết minh số22.1),Vay ngân hàng(Thuyết minh số22.1),Vay ngân hàng(Thuyết minh số22.1),210.000.000.000,-,-,(28.000.000.000),-,182.000.000.000,210000000000.0,,,-28000000000.0,,182000000000.0
Trái phiếu(Thuyết minh số22.2),Trái phiếu(Thuyết minh số22.2),Trái phiếu(Thuyết minh số22.2),2.126.594.791.672,758.080.711.834,(374.550.500.000),(2.214.462.503.506),-,295.662.500.000,2126594791672.0,758080711834.0,-374550500000.0,-2214462503506.0,,295662500000.0
Vay bên khác(Thuyết minh số22.3),Vay bên khác(Thuyết minh số22.3),Vay bên khác(Thuyết minh số22.3),-,1.064.426.300.000,(276.506.300.000),-,24.330.000.000,812.250.000.000,,1064426300000.0,-276506300000.0,,24330000000.0,812250000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.063.444.791.672,3.012.596.461.995,(2.165.991.915.201),-,24.330.000.000,3.934.379.338.466,3063444791672.0,3012596461995.0,-2165991915201.0,,24330000000.0,3934379338466.0
