row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,16.587.960.783,18.007.966.070,16587960783.0,18007966070.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,10.636.363.021,11.271.686.338,10636363021.0,11271686338.0
Lương nhân viên,Lương nhân viên,Lương nhân viên,4.978.838.594,5.470.369.110,4978838594.0,5470369110.0
Phí hoa hồng môi giới,Phí hoa hồng môi giới,Phí hoa hồng môi giới,377.383.438,583.825.084,377383438.0,583825084.0
Khác,Khác,Khác,595.375.730,682.085.538,595375730.0,682085538.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,254.300.551.236,208.433.720.489,254300551236.0,208433720489.0
Lương nhân viên,Lương nhân viên,Lương nhân viên,125.979.069.230,108.506.205.793,125979069230.0,108506205793.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,90.142.406.573,72.578.709.125,90142406573.0,72578709125.0
Khấu hao và hao mòn,Khấu hao và hao mòn,Khấu hao và hao mòn,8.106.907.830,4.754.144.297,8106907830.0,4754144297.0
Khác,Khác,Khác,30.072.167.603,22.594.661.274,30072167603.0,22594661274.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,270.888.512.019,226.441.686.559,270888512019.0,226441686559.0
