row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
"Nhà cửa, vật kiến trúc","Nhà cửa, vật kiến trúc","Nhà cửa, vật kiến trúc",35 - 45,
Bất động sản đầu tư khác,Bất động sản đầu tư khác,Bất động sản đầu tư khác,04 - 05,
