row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,(103.004.963.898),489.900.845.713,-103004963898.0,489900845713.0
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,1.508.642.595,(9.134.255.314),1508642595.0,-9134255314.0
Hoạt động khác,Hoạt động khác,Hoạt động khác,(104.513.606.493),499.035.101.027,-104513606493.0,499035101027.0
Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,Điều chỉnh cho thu nhập chịu thuế,,,,
Lãi từ hoạt động khác,Lãi từ hoạt động khác,Lãi từ hoạt động khác,,,,
Trừ: Thu nhập không chịu thuế,Lãi từ hoạt động khác > Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,-,499.081.799.361,,499081799361.0
Cộng: Các khoản chi phí không được trừ,Lãi từ hoạt động khác > Cộng: Các khoản chi phí không được trừ,Cộng: Các khoản chi phí không được trừ,5.324.665.057,5.592.987.709,5324665057.0,5592987709.0
Thu nhập chịu thuế năm hiện hành,Lãi từ hoạt động khác > Thu nhập chịu thuế năm hiện hành,Thu nhập chịu thuế năm hiện hành,(97.680.298.840),(3.587.965.939),-97680298840.0,-3587965939.0
Thu nhập chịu thuế suất thông thường 20%,Lãi từ hoạt động khác > Thu nhập chịu thuế suất thông thường 20%,Thu nhập chịu thuế suất thông thường 20%,(97.680.298.840),(3.587.965.939),-97680298840.0,-3587965939.0
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,-,-,,
