row_label_raw,row_label_full,Số đầu năm,Năm 2022VND > 72.239.929.758,Năm 2021VND > 131.404.368.502,numeric__Năm 2022VND > 72.239.929.758,numeric__Năm 2021VND > 131.404.368.502
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,1.866.166.315.061,2.800.494.413,1866166315061.0,2800494413.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(2.000.000.000),(61.964.933.157),-2000000000.0,-61964933157.0
Số cuối năm,Số cuối năm,Số cuối năm,1.936.406.244.819,72.239.929.758,1936406244819.0,72239929758.0
