row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Công ty Cổ phần Sông Đà 9,Công ty Cổ phần Sông Đà 9,Công ty Cổ phần Sông Đà 9,Công ty Cổ phần Sông Đà 9,Công ty Cổ phần Sông Đà 9,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Sông Đà 9 > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,-,590.306.494,,590306494.0
Chi phí Công trình,Công ty Cổ phần Sông Đà 9 > Chi phí Công trình,Chi phí Công trình,-,(6.477.379.702),,-6477379702.0
Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,,
Doanh thu khối lượng xây lắp phải thu,Công ty Cổ phần Sông Đà 10 > Doanh thu khối lượng xây lắp phải thu,Doanh thu khối lượng xây lắp phải thu,16.843.556.451,598.233.620,16843556451.0,598233620.0
Doanh thu phí bảo lãnh phải thu,Công ty Cổ phần Sông Đà 10 > Doanh thu phí bảo lãnh phải thu,Doanh thu phí bảo lãnh phải thu,427.938.382,225.145.533,427938382.0,225145533.0
Mua hàng,Công ty Cổ phần Sông Đà 10 > Mua hàng,Mua hàng,121.581.410.692,-,121581410692.0,
Chi phí Công trình phải trả,Công ty Cổ phần Sông Đà 10 > Chi phí Công trình phải trả,Chi phí Công trình phải trả,493.095.579,(5.351.591.452),493095579.0,-5351591452.0
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Sông Đà 10 > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,1.417.897.416,-,1417897416.0,
Công ty TNHH MTV Hạ tầng Sông Đà,Công ty TNHH MTV Hạ tầng Sông Đà,Công ty TNHH MTV Hạ tầng Sông Đà,Công ty TNHH MTV Hạ tầng Sông Đà,Công ty TNHH MTV Hạ tầng Sông Đà,,
Doanh thu cung cấp dịch vụ,Công ty TNHH MTV Hạ tầng Sông Đà > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,118.875.548,188.142.696,118875548.0,188142696.0
Trả nợ gốc,Công ty TNHH MTV Hạ tầng Sông Đà > Trả nợ gốc,Trả nợ gốc,48.000.000.000,-,48000000000.0,
Công ty Cổ phần Đầu tư và Phát triển diệnSê San 3A,Công ty Cổ phần Đầu tư và Phát triển diệnSê San 3A,Công ty Cổ phần Đầu tư và Phát triển diệnSê San 3A,Công ty Cổ phần Đầu tư và Phát triển diệnSê San 3A,Công ty Cổ phần Đầu tư và Phát triển diệnSê San 3A,,
Cổ tức phải thu,Công ty Cổ phần Đầu tư và Phát triển diệnSê San 3A > Cổ tức phải thu,Cổ tức phải thu,-,57.120.000.000,,57120000000.0
Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Thủy điện Nậm Chiến > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,101.093.645,81.369.071,101093645.0,81369071.0
Giảm trừ giá vốn,Công ty Cổ phần Thủy điện Nậm Chiến > Giảm trừ giá vốn,Giảm trừ giá vốn,-,(742.334.462),,-742334462.0
Công ty Cổ phần Thủy điện Cần Đơn,Công ty Cổ phần Thủy điện Cần Đơn,Công ty Cổ phần Thủy điện Cần Đơn,Công ty Cổ phần Thủy điện Cần Đơn,Công ty Cổ phần Thủy điện Cần Đơn,,
Chi phí giả vốn,Công ty Cổ phần Thủy điện Cần Đơn > Chi phí giả vốn,Chi phí giả vốn,343.329.069.058,313.053.451.562,343329069058.0,313053451562.0
"Trả nợ gốc, Lãi cho vay","Công ty Cổ phần Thủy điện Cần Đơn > Trả nợ gốc, Lãi cho vay","Trả nợ gốc, Lãi cho vay",135.409.053.523,1.376.164.062,135409053523.0,1376164062.0
Công ty Cổ phần Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Tư vấn Sông Đà > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,625.152.573,416.724.916,625152573.0,416724916.0
Cổ tức phải thu,Công ty Cổ phần Tư vấn Sông Đà > Cổ tức phải thu,Cổ tức phải thu,-,665.550.000,,665550000.0
Công ty Cổ phần Cơ khi Lắp máy Sông Đà,Công ty Cổ phần Cơ khi Lắp máy Sông Đà,Công ty Cổ phần Cơ khi Lắp máy Sông Đà,Công ty Cổ phần Cơ khi Lắp máy Sông Đà,Công ty Cổ phần Cơ khi Lắp máy Sông Đà,,
Doanh thu phụ phí,Công ty Cổ phần Cơ khi Lắp máy Sông Đà > Doanh thu phụ phí,Doanh thu phụ phí,429.332.681,-,429332681.0,
Chi phí giả vốn,Công ty Cổ phần Cơ khi Lắp máy Sông Đà > Chi phí giả vốn,Chi phí giả vốn,429.332.681,-,429332681.0,
Lãi cho vay,Công ty Cổ phần Cơ khi Lắp máy Sông Đà > Lãi cho vay,Lãi cho vay,190.530.518,245.938.762,190530518.0,245938762.0
"Thu nợ gốc HĐ tín dụng, lãi vay, phí bảo lãnh, tiềnthuệ VP của CTCP CKLM Sông Đà qua công nợgóp vốn","Công ty Cổ phần Cơ khi Lắp máy Sông Đà > Thu nợ gốc HĐ tín dụng, lãi vay, phí bảo lãnh, tiềnthuệ VP của CTCP CKLM Sông Đà qua công nợgóp vốn","Thu nợ gốc HĐ tín dụng, lãi vay, phí bảo lãnh, tiềnthuệ VP của CTCP CKLM Sông Đà qua công nợgóp vốn",3.501.839.706,-,3501839706.0,
Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần điện Việt Lào > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,801.861.036,-,801861036.0,
Lãi cho vay,Công ty Cổ phần điện Việt Lào > Lãi cho vay,Lãi cho vay,49.568.731.109,60.739.845.042,49568731109.0,60739845042.0
Công ty Cổ phần Phát triển nhà Khánh Hòa(nhà Khánh Hòa),Công ty Cổ phần Phát triển nhà Khánh Hòa(nhà Khánh Hòa),Công ty Cổ phần Phát triển nhà Khánh Hòa(nhà Khánh Hòa),Công ty Cổ phần Phát triển nhà Khánh Hòa(nhà Khánh Hòa),Công ty Cổ phần Phát triển nhà Khánh Hòa(nhà Khánh Hòa),,
Doanh thu phí bảo lãnh phải thu nhà Khánh Hòa,Công ty Cổ phần Phát triển nhà Khánh Hòa(nhà Khánh Hòa) > Doanh thu phí bảo lãnh phải thu nhà Khánh Hòa,Doanh thu phí bảo lãnh phải thu nhà Khánh Hòa,10.553.154,-,10553154.0,
Chi phí công trình,Công ty Cổ phần Phát triển nhà Khánh Hòa(nhà Khánh Hòa) > Chi phí công trình,Chi phí công trình,3.366.669.444,-,3366669444.0,
Công ty TNHH Tư vấn Xây dựngSông Đà – Ucrin,Công ty TNHH Tư vấn Xây dựngSông Đà – Ucrin,Công ty TNHH Tư vấn Xây dựngSông Đà – Ucrin,Công ty TNHH Tư vấn Xây dựngSông Đà – Ucrin,Công ty TNHH Tư vấn Xây dựngSông Đà – Ucrin,,
Doanh thu cung cấp dịch vụ,Công ty TNHH Tư vấn Xây dựngSông Đà – Ucrin > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,447.017.968,-,447017968.0,
