row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.346.264.686.192,1.887.085.783.528,1346264686192.0,1887085783528.0
- Phải trả các bên liên quan,- Phải trả các bên liên quan,- Phải trả các bên liên quan,1.039.029.001.002,1.472.222.920.745,1039029001002.0,1472222920745.0
Công ty Cổ phần Sông Đà 2,Công ty Cổ phần Sông Đà 2,Công ty Cổ phần Sông Đà 2,10.556.372.496,10.724.350.749,10556372496.0,10724350749.0
Công ty Cổ phần Sông Đà 3,Công ty Cổ phần Sông Đà 3,Công ty Cổ phần Sông Đà 3,43.805.924.787,109.112.867.997,43805924787.0,109112867997.0
Công ty Cổ phần Sông Đà 4,Công ty Cổ phần Sông Đà 4,Công ty Cổ phần Sông Đà 4,14.409.161.481,19.584.493.213,14409161481.0,19584493213.0
Công ty Cổ phần Sông Đà 5,Công ty Cổ phần Sông Đà 5,Công ty Cổ phần Sông Đà 5,11.489.200.715,27.131.206.710,11489200715.0,27131206710.0
Công ty Cổ phần Sông Đà 6,Công ty Cổ phần Sông Đà 6,Công ty Cổ phần Sông Đà 6,12.705.766.207,28.639.287.815,12705766207.0,28639287815.0
Công ty Cổ phần Sông Đà 9,Công ty Cổ phần Sông Đà 9,Công ty Cổ phần Sông Đà 9,53.896.860.143,116.648.916.639,53896860143.0,116648916639.0
Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,128.741.245.512,354.526.256.745,128741245512.0,354526256745.0
Công ty Cổ phần Thủy diện Cần Đơn,Công ty Cổ phần Thủy diện Cần Đơn,Công ty Cổ phần Thủy diện Cần Đơn,749.441.859.276,779.621.039.505,749441859276.0,779621039505.0
Công ty Cổ phần Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,2.253.865.540,3.998.189.331,2253865540.0,3998189331.0
Công ty Cổ phần Cơ khí lắp máy Sông Đà,Công ty Cổ phần Cơ khí lắp máy Sông Đà,Công ty Cổ phần Cơ khí lắp máy Sông Đà,-,191.266.769,,191266769.0
Công ty Cổ phần Phát triển nhà Khánh Hòa,Công ty Cổ phần Phát triển nhà Khánh Hòa,Công ty Cổ phần Phát triển nhà Khánh Hòa,3.674.878.000,740.791.606,3674878000.0,740791606.0
Công ty Cổ phần Tư vấn Xây dựng Sông Đà,Công ty Cổ phần Tư vấn Xây dựng Sông Đà,Công ty Cổ phần Tư vấn Xây dựng Sông Đà,468.033.505,3.874.115.291,468033505.0,3874115291.0
- Ucrin,- Ucrin,- Ucrin,,,,
Công ty TNHH MTV Sông Đà 2 E&C,- Ucrin > Công ty TNHH MTV Sông Đà 2 E&C,Công ty TNHH MTV Sông Đà 2 E&C,506.349.684,1.127.653.180,506349684.0,1127653180.0
Công ty TNHH MTV Sông Đà 10.1,- Ucrin > Công ty TNHH MTV Sông Đà 10.1,Công ty TNHH MTV Sông Đà 10.1,7.079.483.656,16.302.485.195,7079483656.0,16302485195.0
- Phải trả các đơn vị khác,- Ucrin > - Phải trả các đơn vị khác,- Phải trả các đơn vị khác,307.235.685.190,414.862.862.783,307235685190.0,414862862783.0
Công ty Cổ phần Sông Đà 10.9,- Ucrin > Công ty Cổ phần Sông Đà 10.9,Công ty Cổ phần Sông Đà 10.9,4.978.288.926,4.978.288.926,4978288926.0,4978288926.0
Công ty Cổ phần Lilama 10,- Ucrin > Công ty Cổ phần Lilama 10,Công ty Cổ phần Lilama 10,622.095.789,15.824.666.806,622095789.0,15824666806.0
Công ty Cổ phần Sông Đà 5.05,- Ucrin > Công ty Cổ phần Sông Đà 5.05,Công ty Cổ phần Sông Đà 5.05,5.972.530.023,12.058.634.863,5972530023.0,12058634863.0
Công ty Cổ phần Sông Đà 7,- Ucrin > Công ty Cổ phần Sông Đà 7,Công ty Cổ phần Sông Đà 7,1.902.106.100,40.121.413.728,1902106100.0,40121413728.0
Công ty Cổ phần Sông Đà 11,- Ucrin > Công ty Cổ phần Sông Đà 11,Công ty Cổ phần Sông Đà 11,47.238.196.184,51.564.196.184,47238196184.0,51564196184.0
Công ty TNHH MTV Sông Đà 11 - Thăng,- Ucrin > Công ty TNHH MTV Sông Đà 11 - Thăng,Công ty TNHH MTV Sông Đà 11 - Thăng,-,11.172.058.272,,11172058272.0
Long,Long,Long,,,,
Các đơn vị khác,Long > Các đơn vị khác,Các đơn vị khác,246.522.468.168,279.143.604.004,246522468168.0,279143604004.0
Dài hạn,Long > Dài hạn,Dài hạn,1.063.526.544.282,1.552.386.407.049,1063526544282.0,1552386407049.0
- Phải trả các bên liên quan,Long > - Phải trả các bên liên quan,- Phải trả các bên liên quan,842.564.150.180,1.290.364.864.495,842564150180.0,1290364864495.0
Công ty Cổ phần Sông Đà 2,Long > Công ty Cổ phần Sông Đà 2,Công ty Cổ phần Sông Đà 2,1.132.672.929,1.107.393.817,1132672929.0,1107393817.0
Công ty Cổ phần Sông Đà 3,Long > Công ty Cổ phần Sông Đà 3,Công ty Cổ phần Sông Đà 3,11.565.059.291,11.565.059.291,11565059291.0,11565059291.0
Công ty Cổ phần Sông Đà 4,Long > Công ty Cổ phần Sông Đà 4,Công ty Cổ phần Sông Đà 4,75.025.516.802,190.378.138.886,75025516802.0,190378138886.0
Công ty Cổ phần Sông Đà 5,Long > Công ty Cổ phần Sông Đà 5,Công ty Cổ phần Sông Đà 5,36.226.207.266,161.871.309.018,36226207266.0,161871309018.0
Công ty Cổ phần Sông Đà 6,Long > Công ty Cổ phần Sông Đà 6,Công ty Cổ phần Sông Đà 6,158.333.183.117,203.329.705.918,158333183117.0,203329705918.0
Công ty Cổ phần Sông Đà 9,Long > Công ty Cổ phần Sông Đà 9,Công ty Cổ phần Sông Đà 9,132.116.356.661,207.732.116.867,132116356661.0,207732116867.0
Công ty Cổ phần Sông Đà 10,Long > Công ty Cổ phần Sông Đà 10,Công ty Cổ phần Sông Đà 10,211.126.875.591,258.973.079.314,211126875591.0,258973079314.0
Công ty Cổ phần Sông Đà 12,Long > Công ty Cổ phần Sông Đà 12,Công ty Cổ phần Sông Đà 12,364.421.130,1.364.421.130,364421130.0,1364421130.0
Công ty Cổ phần Tư vấn Sông Đà,Long > Công ty Cổ phần Tư vấn Sông Đà,Công ty Cổ phần Tư vấn Sông Đà,5.134.012.042,4.472.633.265,5134012042.0,4472633265.0
Công ty Cổ phần Cơ khí lắp máy Sông Đà,Long > Công ty Cổ phần Cơ khí lắp máy Sông Đà,Công ty Cổ phần Cơ khí lắp máy Sông Đà,109.561.692.014,111.950.362.461,109561692014.0,111950362461.0
Công ty Cổ phần Tư vấn Xây dựng Sông Đà,Long > Công ty Cổ phần Tư vấn Xây dựng Sông Đà,Công ty Cổ phần Tư vấn Xây dựng Sông Đà,822.909.017,822.909.017,822909017.0,822909017.0
- Ucrin,- Ucrin,- Ucrin,,,,
Công ty TNHH MTV Sông Đà 10.1,- Ucrin > Công ty TNHH MTV Sông Đà 10.1,Công ty TNHH MTV Sông Đà 10.1,101.155.244.320,134.238.110.563,101155244320.0,134238110563.0
Công ty TNHH MTV Sông Đà 2 E&C,- Ucrin > Công ty TNHH MTV Sông Đà 2 E&C,Công ty TNHH MTV Sông Đà 2 E&C,-,2.559.624.948,,2559624948.0
- Phải trả các đơn vị khác,- Ucrin > - Phải trả các đơn vị khác,- Phải trả các đơn vị khác,220.962.394.102,262.021.542.554,220962394102.0,262021542554.0
Công ty Cổ phần Sông Đà 7,- Ucrin > Công ty Cổ phần Sông Đà 7,Công ty Cổ phần Sông Đà 7,46.729.514.664,45.045.055.007,46729514664.0,45045055007.0
Công ty Cổ phần Sông Đà 11,- Ucrin > Công ty Cổ phần Sông Đà 11,Công ty Cổ phần Sông Đà 11,15.725.454.718,35.029.214.896,15725454718.0,35029214896.0
Công ty TNHH MTV Sông Đà 11 - Thăng,- Ucrin > Công ty TNHH MTV Sông Đà 11 - Thăng,Công ty TNHH MTV Sông Đà 11 - Thăng,25.071.180.927,36.151.223.847,25071180927.0,36151223847.0
Long,Long,Long,,,,
Công ty Cổ phần Sông Đà 5.05,Long > Công ty Cổ phần Sông Đà 5.05,Công ty Cổ phần Sông Đà 5.05,64.197.770.402,64.197.770.402,64197770402.0,64197770402.0
Các đơn vị khác,Long > Các đơn vị khác,Các đơn vị khác,69.238.473.391,81.598.278.402,69238473391.0,81598278402.0
Cộng,Long > Cộng,Cộng,2.409.791.230.474,3.439.472.190.577,2409791230474.0,3439472190577.0
