row_label_raw,row_label_full,Số đầu năm,Năm 2022VND > 211.763.343.055,Năm 2021VND > 213.998.343.055,numeric__Năm 2022VND > 211.763.343.055,numeric__Năm 2021VND > 213.998.343.055
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,137.935.882.108,-,137935882108.0,
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(423.244.509),(2.235.000.000),-423244509.0,-2235000000.0
Số cuối năm,Số cuối năm,Số cuối năm,349.275.980.654,211.763.343.055,349275980654.0,211763343055.0
