row_label_raw,row_label_full,col_0,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
Dollar Mỹ (USD),Ngoại tệ các loại: > Dollar Mỹ (USD),Dollar Mỹ (USD),"204.232,14","86.667,70",204232.14,86667.7
Euro (EUR),Ngoại tệ các loại: > Euro (EUR),Euro (EUR),-,"0,01",,0.01
Yên Nhật (¥),Ngoại tệ các loại: > Yên Nhật (¥),Yên Nhật (¥),-,"6,00",,6.0
