row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.013.654.069.318,1.188.709.468.044,1013654069318.0,1188709468044.0
- Phải thu các bên liên quan,- Phải thu các bên liên quan,- Phải thu các bên liên quan,676.954.774.254,729.155.639.597,676954774254.0,729155639597.0
Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,Công ty Cổ phần Thủy điện Nậm Chiến,82.788.005.583,146.006.357.267,82788005583.0,146006357267.0
Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,342.827.780.453,363.859.865.762,342827780453.0,363859865762.0
Công ty TNHH Điện Xekaman 3,Công ty TNHH Điện Xekaman 3,Công ty TNHH Điện Xekaman 3,249.609.677.559,214.626.492.048,249609677559.0,214626492048.0
Công ty Cổ phần Sông Đà 12,Công ty Cổ phần Sông Đà 12,Công ty Cổ phần Sông Đà 12,1.580.598.208,1.580.598.208,1580598208.0,1580598208.0
Công ty Cổ phần Phòng cháy chữa cháy và Đầu tư Xây dựng Sông Đà,Công ty Cổ phần Phòng cháy chữa cháy và Đầu tư Xây dựng Sông Đà,Công ty Cổ phần Phòng cháy chữa cháy và Đầu tư Xây dựng Sông Đà,137.315.045,137.315.045,137315045.0,137315045.0
Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,-,2.945.011.267,,2945011267.0
Công ty Cổ phần phát triển nhà Khánh Hòa,Công ty Cổ phần phát triển nhà Khánh Hòa,Công ty Cổ phần phát triển nhà Khánh Hòa,11.397.406,-,11397406.0,
- Phải thu các khách hàng khác,- Phải thu các khách hàng khác,- Phải thu các khách hàng khác,336.699.295.064,459.553.828.447,336699295064.0,459553828447.0
Ban quản lý dự án Đầu tư xây dựng Nhà Quốc Hội,Ban quản lý dự án Đầu tư xây dựng Nhà Quốc Hội,Ban quản lý dự án Đầu tư xây dựng Nhà Quốc Hội,7.553.039.504,11.683.977.458,7553039504.0,11683977458.0
Ban quản lý Dự án Thủy điện 4,Ban quản lý Dự án Thủy điện 4,Ban quản lý Dự án Thủy điện 4,60.998.470.051,60.998.470.051,60998470051.0,60998470051.0
Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,Công ty Mua bán điện - Tập đoàn Điện lực Việt Nam,16.472.574.491,-,16472574491.0,
Ban quản lý Dự án Thủy điện 1,Ban quản lý Dự án Thủy điện 1,Ban quản lý Dự án Thủy điện 1,-,17.700.382.919,,17700382919.0
Liên doanh CMC/ITD/Song Da,Liên doanh CMC/ITD/Song Da,Liên doanh CMC/ITD/Song Da,106.987.433.165,103.673.359.717,106987433165.0,103673359717.0
Ban quản lý Dự án Nhà máy Thủy điện Đồng Nai 5 - Vinacomin,Ban quản lý Dự án Nhà máy Thủy điện Đồng Nai 5 - Vinacomin,Ban quản lý Dự án Nhà máy Thủy điện Đồng Nai 5 - Vinacomin,-,105.306.176.854,,105306176854.0
Ban quản lý Dự án Thủy điện 2,Ban quản lý Dự án Thủy điện 2,Ban quản lý Dự án Thủy điện 2,28.507.591.468,48.482.648.803,28507591468.0,48482648803.0
Công ty Cổ phần Thủy điện Hủa Na,Công ty Cổ phần Thủy điện Hủa Na,Công ty Cổ phần Thủy điện Hủa Na,-,14.844.788.087,,14844788087.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,116.180.186.385,96.864.024.558,116180186385.0,96864024558.0
Dài hạn,Dài hạn,Dài hạn,477.357.633.476,477.304.492.410,477357633476.0,477304492410.0
- Phải thu các bên liên quan,- Phải thu các bên liên quan,- Phải thu các bên liên quan,475.891.117.892,465.257.267.626,475891117892.0,465257267626.0
Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,19.002.468.644,19.002.468.644,19002468644.0,19002468644.0
Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,Công ty TNHH Điện Xekaman 1,133.039.572.980,133.039.572.980,133039572980.0,133039572980.0
Công ty TNHH Điện Xekaman 3,Công ty TNHH Điện Xekaman 3,Công ty TNHH Điện Xekaman 3,323.849.076.268,313.215.226.002,323849076268.0,313215226002.0
- Phải thu các khách hàng khác,- Phải thu các khách hàng khác,- Phải thu các khách hàng khác,1.466.515.584,12.047.224.784,1466515584.0,12047224784.0
Ban quản lý Dự án Thủy điện 1,Ban quản lý Dự án Thủy điện 1,Ban quản lý Dự án Thủy điện 1,194.097.948,10.774.807.148,194097948.0,10774807148.0
Ban quản lý Dự án nhà máy Thủy điện Sơn La,Ban quản lý Dự án nhà máy Thủy điện Sơn La,Ban quản lý Dự án nhà máy Thủy điện Sơn La,1.272.417.636,1.272.417.636,1272417636.0,1272417636.0
Cộng,Cộng,Cộng,1.491.011.702.794,1.666.013.960.454,1491011702794.0,1666013960454.0
