row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Nhà máy phân bón hữu cơ Việt Nhật,Nhà máy phân bón hữu cơ Việt Nhật,Nhà máy phân bón hữu cơ Việt Nhật,213.565.785.820,204.745.188.696,213565785820.0,204745188696.0
Dự án cảng Dabaco - giai đoạn 2,Dự án cảng Dabaco - giai đoạn 2,Dự án cảng Dabaco - giai đoạn 2,72.546.036.316,54.139.666.762,72546036316.0,54139666762.0
Dự án nhà máy Nutreco Hà Tĩnh (*),Dự án nhà máy Nutreco Hà Tĩnh (*),Dự án nhà máy Nutreco Hà Tĩnh (*),68.812.356.798,42.116.105.125,68812356798.0,42116105125.0
Dự án kho nguyên liệu Hạp Lĩnh (*),Dự án kho nguyên liệu Hạp Lĩnh (*),Dự án kho nguyên liệu Hạp Lĩnh (*),31.480.066.100,31.805.307.100,31480066100.0,31805307100.0
Dự án trung tâm thương mại Đại Phúc,Dự án trung tâm thương mại Đại Phúc,Dự án trung tâm thương mại Đại Phúc,13.882.634.545,13.846.034.545,13882634545.0,13846034545.0
Dự án siêu thị Thuận Thành,Dự án siêu thị Thuận Thành,Dự án siêu thị Thuận Thành,13.118.093.652,11.838.078.202,13118093652.0,11838078202.0
Dự án trung tâm thương mại Yên Phong,Dự án trung tâm thương mại Yên Phong,Dự án trung tâm thương mại Yên Phong,12.084.346.486,11.699.823.486,12084346486.0,11699823486.0
"Dự án trung tâm sản xuất giống Cẩm Xuyên, Hà Tĩnh","Dự án trung tâm sản xuất giống Cẩm Xuyên, Hà Tĩnh","Dự án trung tâm sản xuất giống Cẩm Xuyên, Hà Tĩnh",8.200.000.000,8.200.000.000,8200000000.0,8200000000.0
Dự án khu chăn nuôi Hà Tĩnh,Dự án khu chăn nuôi Hà Tĩnh,Dự án khu chăn nuôi Hà Tĩnh,7.424.949.272,7.424.949.272,7424949272.0,7424949272.0
Dự án lợn giống Dabaco Phú Thọ,Dự án lợn giống Dabaco Phú Thọ,Dự án lợn giống Dabaco Phú Thọ,8.615.115.500,5.717.241.818,8615115500.0,5717241818.0
Dự án Nhà máy ép đầu,Dự án Nhà máy ép đầu,Dự án Nhà máy ép đầu,-,515.651.260.543,,515651260543.0
Khu chăn nuôi gà giống Bình Phước,Khu chăn nuôi gà giống Bình Phước,Khu chăn nuôi gà giống Bình Phước,-,151.485.494.018,,151485494018.0
Dự án nhà máy TACN Bình Phước,Dự án nhà máy TACN Bình Phước,Dự án nhà máy TACN Bình Phước,-,65.608.515.363,,65608515363.0
Dự án trung tâm gia súc gia cầm Tuyên Quang,Dự án trung tâm gia súc gia cầm Tuyên Quang,Dự án trung tâm gia súc gia cầm Tuyên Quang,-,51.425.186.581,,51425186581.0
Dự án nhà hàng - trung tâm thương mại Đền Đô,Dự án nhà hàng - trung tâm thương mại Đền Đô,Dự án nhà hàng - trung tâm thương mại Đền Đô,-,13.500.701.547,,13500701547.0
Dự án mở rộng văn phòng Công ty,Dự án mở rộng văn phòng Công ty,Dự án mở rộng văn phòng Công ty,-,9.065.276.809,,9065276809.0
Các dự án khác,Các dự án khác,Các dự án khác,42.281.387.245,15.079.413.647,42281387245.0,15079413647.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,492.010.771.734,1.213.348.243.514,492010771734.0,1213348243514.0
