row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018_1,Ngày 31 tháng 12 năm 2018_2,numeric__Ngày 31 tháng 12 năm 2018,numeric__Ngày 31 tháng 12 năm 2018_1,numeric__Ngày 31 tháng 12 năm 2018_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,Nợ thuê tài chính ngắn hạn,,,,,,
Từ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn > Từ 1 năm trở xuống,Từ 1 năm trở xuống,98.233.357.702,18.587.192.272,79.646.165.430,98233357702.0,18587192272.0,79646165430.0
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,,,,,,
Từ 1-5 năm,Nợ thuê tài chính dài hạn > Từ 1-5 năm,Từ 1-5 năm,162.763.544.696,19.899.758.186,142.863.786.510,162763544696.0,19899758186.0,142863786510.0
Từ 5 năm trở lên,Nợ thuê tài chính dài hạn > Từ 5 năm trở lên,Từ 5 năm trở lên,1.073.016.287,17.978.991,1.055.037.296,1073016287.0,17978991.0,1055037296.0
TỔNG CỘNG,Nợ thuê tài chính dài hạn > TỔNG CỘNG,TỔNG CỘNG,262.069.918.685,38.504.929.449,223.564.989.236,262069918685.0,38504929449.0,223564989236.0
