row_label_raw,row_label_full,Mã số > 50 > 60,CHÍ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > 14.469.789.093 > 97.799.620.137,Năm trước > (100.521.546.346) > 198.282.057.822,numeric__CHÍ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 14.469.789.093 > 97.799.620.137,numeric__Năm trước > (100.521.546.346) > 198.282.057.822
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(2.370.154),39.108.661,,,-2370154.0,39108661.0
70,70,70,Tiền và tương đương tiền cuối năm,4,112.267.039.076,97.799.620.137,,4.0,112267039076.0,97799620137.0
