row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,Giá vốn của thành phẩm đã bán,2.707.610.415.555,2.938.923.673.804,2707610415555.0,2938923673804.0
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,3.572.558.513.744,2.188.380.847.498,3572558513744.0,2188380847498.0
Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp,Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp,Giá vốn chuyển nhượng bất động sản và dịch vụ xây lắp,189.084.688.521,65.585.024.483,189084688521.0,65585024483.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.469.253.617.820,5.192.889.545.785,6469253617820.0,5192889545785.0
